,HS_ID,Skupina,Podskupina,Kategorie_vyrobku,Zdroj,Included,CAGR_2022_30_ANALYSIS,IS_REALCAGR,CAGR 2022-2030 Předpověď,loc,prod,CZ Export 2022 CZK,time,diversity,ubiquity,mcp,eci,Komplexita výrobku 2022,density,coi,cog,Výhoda CZ 2022,Název Produktu,description,Příbuznost CZ 2022,Světový export 2022 CZK,EU Export 2022 CZK,EU Největší Exportér 2022,EU Světový Podíl 2022 %,Koncentrace světového trhu 2022,Koncentrace evropského exportu 2022,CZ Světový Podíl 2022 %,CZ-EU Podíl 2022 %,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile,CZ 2030 Export CZK,EU 2030 Export CZK,CZ Celkový Export 25-30 CZK,EU Celkový Export 25-30 CZK
165,840991,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,840991.0,537454879.0,2023.0,1341.0,19.0,1.0,1.602259514841681,2.507321062385533,0.36210637221786723,1.3773197299057687,0.0,1.4906630090216086,Části motorů pístových zážeh.s vnitř.spalov.,"Engines: parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)",0.36210637221786723,33083370069.0,11523580874.0,DEU,0.3483194381335988,0.089222810854489,0.24785036342856998,0.01624546948751178,0.046639571924437906,4685.0,83.57117374241884,5460.0,97.39564752051373,5534.0,98.71566179093828,735544113.3887113,15770816133.998556,4010055822.8200927,85979687577.68399
166,853921,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,853921.0,60285336.0,2023.0,1341.0,12.0,1.0,1.602259514841681,3.608291835184689,0.3627105274253777,1.3773197299057687,0.0,4.62850712682154,"Žárovky,zářivky halogenové s wolfram.vláknem","Lamps: filament, (excluding ultra-violet or infra-red), tungsten halogen",0.3627105274253776,1195137729.0,586852715.0,DEU,0.49103354430207263,0.16063083734440328,0.3537843311852432,0.05044216623505156,0.10272651801568303,5527.0,98.59079557616839,5471.0,97.59186585800927,5037.0,89.85016054227614,82504645.04288287,803148462.8953068,449800666.2573543,4378622725.133974
167,681011,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,681011.0,8475857.0,2023.0,1341.0,42.0,0.0,1.602259514841681,0.3754286294067567,0.3099571436263975,1.3773197299057687,-0.19647490893269665,0.9696222560981909,"Tvárnice,cihly z cementu,betonu ap,i vyztuž.","Cement, concrete or artificial stone: building blocks or bricks, whether or not reinforced",0.30995714362639754,802099514.0,466518513.0,DEU,0.5816217375242045,0.06576101270126003,0.13947264681789304,0.010567089060722209,0.018168318649339432,1872.0,33.39279343560471,4276.0,76.27541919372102,3870.0,69.03317873706743,11599795.565860894,638462798.3328904,63240024.50118318,3480785741.474348
168,860800,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,860800.0,14936969.000000002,2023.0,1341.0,30.0,1.0,1.602259514841681,2.1072334482384036,0.35347339607680495,1.3773197299057687,0.0,1.255050675447421,"Materiál svrškový kolej,přístr.mech.návěst.ap","Railway or tramway track fixtures and fittings: mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields: parts thereof",0.3534733960768048,1092064842.0,556507245.0,DEU,0.509591760120046,0.06465393245995957,0.12006102914352952,0.01367773086865844,0.026840565211329822,4170.0,74.38458794149126,5341.0,95.27292186942562,4260.0,75.99001070281841,20442273.480263017,761618591.8333051,111447643.0564383,4152209246.673929
169,851629,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,851629.0,39104576.0,2023.0,1341.0,17.0,0.0,1.602259514841681,1.0084676314953922,0.28234644255800506,1.3773197299057687,0.0368630365782031,0.910860679514727,Přístroje elektrické pro vytápění ostatní,Heating apparatus: electric soil heating apparatus and space heating apparatus (excluding storage heating radiators),0.282346442558005,3939334272.0,873482401.0,DEU,0.22173350639689,0.31730679380732923,0.1246285852089634,0.009926696568490647,0.044768590592359284,2585.0,46.11130931145201,3415.0,60.916874777024624,4827.0,86.10417409917946,53517312.44282086,1195420980.0822887,291766879.0717422,6517222794.177899
170,841990,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,841990.0,108022885.0,2023.0,1341.0,28.0,1.0,1.602259514841681,2.496282121192186,0.34938372431626574,1.3773197299057687,0.0,1.2516718242195835,"Části zařízení laborator,sušicích,ohřívačů ap","Machinery, plant and laboratory equipment: parts of equipment for treating materials by a process involving a change of temperature",0.34938372431626596,7919039396.0,3558717077.0,DEU,0.4493874697475997,0.07469495572717916,0.11500240644803353,0.013640907640207426,0.030354445903596063,4671.0,83.32144131287906,5248.0,93.61398501605423,5238.0,93.43560470924011,147836777.1464881,4870350050.730922,805979842.99269,26552283166.44075
171,871639,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,871639.0,134748930.99999997,2023.0,1341.0,23.0,0.0,1.602259514841681,1.8717583032149263,0.34260374851351383,1.3773197299057687,0.2010142993466763,0.8013419127216553,"Přívěsy,návěsy pro přepravu zboží,ne nádržk.",Trailers and semi-trailers: (other than tanker type),0.3426037485135139,15429600371.0,7082833487.0,DEU,0.4590419269906832,0.14072442814197744,0.29740432782652804,0.008733144589620167,0.019024721002875663,3828.0,68.28398144844809,5103.0,91.02747056724938,5299.0,94.52372458080627,184413216.54179573,9693346699.482265,1005388092.0770891,52846403998.51964
172,320910,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,320910.0,47131437.0,2023.0,1341.0,40.0,1.0,1.602259514841681,0.6856114070697843,0.3285635418061839,1.3773197299057687,-0.0,1.0226716172044772,"Barvy na bázi polymerů akryl,vinyl,ve vod.pr.","Paints and varnishes: based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium",0.3285635418061837,4228844210.0,2529100706.0,DEU,0.5980595596355629,0.08693416664802323,0.14539104081932475,0.011145228970258046,0.018635650564718952,2197.0,39.19015340706386,4728.0,84.33820906171958,4920.0,87.76311095255083,64502625.97932599,3461248951.589728,351656856.7232755,18870114327.483307
173,940510,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,850220,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,850220.0,33545547.0,2023.0,1341.0,12.0,0.0,1.602259514841681,2.6095079566136192,0.2829384045275859,1.3773197299057687,0.4721304387074762,0.619249968133706,"Soustrojí generátor,motor píst.spalov.zážeh.",Electric generating sets: with spark-ignition internal combustion piston engines,0.2829384045275859,4970683291.0,1485851147.0,DEU,0.2989229166320667,0.21096490311259408,0.18778506432170095,0.006748679212923928,0.0225766538375866,4837.0,86.28255440599358,3434.0,61.25579735997147,4763.0,84.96254013556903,45909397.40311548,2033489893.293377,250289877.96580237,11086225610.152594
175,853080,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,853080.0,11958456.0,2023.0,1341.0,26.0,0.0,1.602259514841681,1.9740438854364253,0.31868803858748757,1.3773197299057687,0.22276942073335046,0.9012338038096298,"Přís.el.signal.ap pro dopr.siln,říční,letiště","Signalling, safety or traffic control equipment: for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",0.3186880385874876,1217544504.0,582307080.0,AUT,0.47826348695012466,0.06476228812875805,0.10239510692556819,0.009821781430340225,0.020536339692108843,3974.0,70.88833392793435,4481.0,79.93221548341063,4110.0,73.3143061006065,16365972.77223325,796927447.5198679,89224375.82846442,4344706854.588561
176,320990,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,320990.0,31739671.000000007,2023.0,1341.0,34.0,0.0,1.602259514841681,0.6794975474779246,0.29032448272939115,1.3773197299057687,-0.036985010042375685,0.9023801587593694,"Barvy,laky ost.na bázi polymerů,ve vodném pr.","Paints and varnishes: (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium",0.29032448272939115,3227454221.0,1793599991.0,DEU,0.5557321245115191,0.06568675888095293,0.15034917576602605,0.009834274578855447,0.01769607000405031,2188.0,39.029611130931144,3696.0,65.92936139850161,4728.0,84.33820906171958,43437931.40064582,2454665436.4897776,236815884.42319092,13382399841.82861
177,940540,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,847989,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,847989.0,652055681.9999999,2023.0,1341.0,27.0,1.0,1.602259514841681,3.2408345614293665,0.35684594178592266,1.3773197299057687,0.0,1.2094219526810672,"Stroje a mechanická zařízení, jinde neuvedené ani nezahrnuté","Machines and mechanical appliances: having individual functions, n.e.c. or included in this chapter",0.35684594178592277,49471382153.0,19771674618.0,DEU,0.399658828145375,0.09292850690598871,0.27895533567455943,0.013180462190916542,0.03297928448642245,5400.0,96.32536567962897,5400.0,96.32536567962897,5546.0,98.92971815911523,892383225.526103,27058901956.878315,4865114796.747479,147520325941.28732
179,841280,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,841280.0,6871400.0,2023.0,1341.0,21.0,0.0,1.602259514841681,0.42919364978110597,0.306691660106429,1.3773197299057687,0.1377448419921271,0.5587834189860413,"Motory,pohony ostatní","Engines: pneumatic power engines and motors, n.e.c. in heading no. 8412",0.30669166010642895,1128363236.0,418124753.0,DEU,0.3705586460635093,0.10641610656099983,0.14905692841625628,0.006089705673466305,0.01643385126256804,1933.0,34.480913307170894,4193.0,74.79486264716375,3713.0,66.23260792008561,9403985.372954799,572232596.1641496,51268857.456824735,3119710446.3030896
180,450490,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,450490.0,748103.9999999999,2023.0,1341.0,14.0,0.0,1.602259514841681,0.730770323970876,0.2579436073615628,1.3773197299057687,0.08057855738384972,0.23521028832640445,"Korek aglomerovaný,výrobky ost.z korku aglom.","Cork: articles of agglomerated cork (with or without a binding substance), n.e.c. in heading no. 4504",0.2579436073615628,291845412.0,148717892.0,PRT,0.5095776252943116,0.13931586283408748,0.3266458161565796,0.0025633570693240843,0.005030356401232475,2256.0,40.24259721726721,2338.0,41.70531573314306,2188.0,39.029611130931144,1023831.9808843868,203530704.2327141,5581750.056594058,1109613238.3833652
181,732113,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,732111,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,732111.0,15500715.0,2023.0,1341.0,15.0,0.0,1.602259514841681,0.27324542174004607,0.266552759629247,1.3773197299057687,-0.049768584370583256,0.2575710683238958,"Zařízení pro vaření ap na plyn,z železa,oceli","Cooking appliances and plate warmers: for gas fuel or for both gas and other fuels, of iron or steel",0.26655275962924707,5522069391.0,832536231.0,ITA,0.15076526063886256,0.23114987141660404,0.16585996839516873,0.002807048210090122,0.01861866717966296,1768.0,31.53763824473778,2761.0,49.250802711380665,4287.0,76.47163753121656,21213798.808152784,1139383319.0876558,115653862.0679723,6211715422.589445
183,220710,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,220710.0,33167533.000000004,2023.0,1341.0,32.0,0.0,1.602259514841681,-0.5012879938886542,0.28164991563635683,1.3773197299057687,-0.2068098453426167,0.2895043991980587,Ethylalkohol nedenaturovaný nad 80%,Undenatured ethyl alcohol: of an alcoholic strength by volume of 80% vol. or higher,0.2816499156363568,10512480668.0,4984605076.0,NLD,0.4741606889393045,0.0892801216783151,0.16189694520177483,0.0031550624488625224,0.006653994146837402,1094.0,19.514805565465572,3392.0,60.506600071352125,4756.0,84.83767392079913,45392059.14209559,6821776235.506628,247469441.68168503,37191112017.930695
184,940520,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,853931,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,853931.0,816813.0,2023.0,1341.0,9.0,0.0,1.602259514841681,1.5050206154595522,0.24999282478866897,1.3773197299057687,0.21254113910604341,0.12049095896587765,"Výbojky fluorescen,s horkou katodou,ne ultraf","Lamps: discharge, (excluding ultra-violet), fluorescent, hot cathode",0.24999282478866897,622035811.0,251089034.0,POL,0.4036568788480893,0.2780255952573977,0.30360663852155045,0.0013131285780586673,0.003253081136151888,3297.0,58.8119871566179,1926.0,34.356047092401,2242.0,39.992864787727434,1117864.991768683,343632680.82855755,6094401.3251857525,1873424323.008094
186,903110,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,903110.0,1071162.0,2023.0,1341.0,10.0,0.0,1.602259514841681,3.389824934285701,0.260271862082111,1.3773197299057687,0.7608224153579581,0.21337787508797834,Stroje k vyvažování mechanických součástí,Machines: for balancing mechanical parts,0.26027186208211106,460630806.0,179317267.0,ITA,0.3892863105643004,0.1380875222574574,0.37558859689204305,0.0023254241489007142,0.005973557471183185,5461.0,97.41348555119515,2438.0,43.489118801284334,2405.0,42.900463788797715,1465959.161170214,245408061.81945896,7992148.891225558,1337921151.6387317
187,284700,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,284700.0,638804.0,2023.0,1341.0,25.0,0.0,1.602259514841681,1.3465949714017986,0.2822122506915283,1.3773197299057687,0.11326985078361197,0.05889728071068852,Peroxid vodíku i ztužený močovinou,Hydrogen peroxide: whether or not solidified with urea,0.2822122506915282,995221136.0,533506115.0,BEL,0.5360679106397114,0.05842885390096971,0.13333839671995487,0.000641871416203524,0.0011973695934113144,3074.0,54.834106314662854,3410.0,60.82768462361755,2100.0,37.459864430966825,874247.3836750906,730139957.1909568,4766241.409152352,3980593323.3808746
188,860390,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,860390.0,231980.0,2023.0,1341.0,11.0,0.0,1.602259514841681,2.175991535986048,0.2974905891779032,1.3773197299057687,0.3417411375000846,0.05834512975213019,"Vozy motorové žel.aj kolej.dopravy,vnit.zdroj","Railway or tramway coaches, vans and trucks: self-propelled, powered other than from an external source of electricity (excluding those of heading no. 8604)",0.29749058917790316,364832183.0,242435903.0,DEU,0.6645134785162305,0.15679325017381363,0.2914724927490083,0.0006358539920805177,0.0009568714746016806,4259.0,75.97217267213699,3905.0,69.65750981091688,1569.0,27.98787013913664,317480.6483130154,331790273.5528551,1730848.0881384,1808861622.5694308
189,450410,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,450410.0,1154023.0,2023.0,1341.0,8.0,0.0,1.602259514841681,-0.003955747966977138,0.2514074863047037,1.3773197299057687,0.01886117142016374,0.12007634856249116,"Kostky,cihly,desky,válce ap z korku aglomer.","Cork: blocks, plates, sheets and strip, tiles of any shape, solid cylinders (including discs), of agglomerated cork (with or without a binding substance)",0.25140748630470366,881869250.0,806200872.0,PRT,0.9141954683191414,0.4072641266762053,0.48554292320781084,0.0013086100915753668,0.001431433579496302,1526.0,27.220834819835886,2007.0,35.80092757759543,2449.0,43.68533713877988,1579360.1612558453,1103341561.8289437,8610390.995851973,6015222165.517332
190,890790,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,890790.0,243680.0,2023.0,1341.0,31.0,0.0,1.602259514841681,0.8939541217195283,0.2766543720964901,1.3773197299057687,-0.12135149127484814,0.026099572042672936,"Nádrže,kesony,přístav.můstky,bóje,plováky ap","Floating structures: tanks, coffer-dams, landing stages, buoys and beacons",0.27665437209648996,856709746.0,244873733.0,FRA,0.28583045091213427,0.07806127292127894,0.09956402856462516,0.00028443705833597463,0.0009951251080082158,2461.0,43.89939350695683,3188.0,56.86764181234392,1588.0,28.326792722083482,333492.90620275715,335126612.2410046,1818144.0732716843,1827050748.3333173
191,290511,9. Generic industrial goods (no change),99. Generic industrial goods,OUT,LSE Navigator,OUT,,N,0.04,CZE,290511.0,2612350.0,2023.0,1341.0,24.0,0.0,1.602259514841681,-1.3112037562172443,0.22505354716846876,1.3773197299057687,-0.12260745574536966,0.023806902460191407,Methanol (methylalkohol),"Alcohols: saturated monohydric, methanol (methyl alcohol)",0.22505354716846876,10068752787.0,1052272935.0,NLD,0.10450876660301105,0.07800432774862726,0.29124863208580004,0.0002594512006862325,0.002482578343611964,553.0,9.864430966821262,789.0,14.074206207634676,3000.0,53.51409204423832,3575181.3588262172,1440108171.4201205,19491253.569481634,7851213888.027126
192,871492,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871492.0,6121718.0,2023.0,1341.0,13.0,0.0,1.602259514841681,2.440004119851221,0.2695264071742268,1.3773197299057687,0.4367297774269776,0.8687353052335917,"Ráfky,paprsky kol motocyklů,jízd.kol,inval.v.","Cycles: parts thereof, wheel rims and spokes",0.2695264071742268,646596063.0,165944727.0,ITA,0.256643577800442,0.1800762233519521,0.114134391635119,0.00946760790902001,0.036890102570116615,4600.0,82.05494113449875,2898.0,51.694612914734215,3636.0,64.85907955761684,8377993.790108873,227106817.45015243,45675333.63403065,1238146018.9007618
193,871495,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871495.0,1489297.0,2023.0,1341.0,8.0,0.0,1.602259514841681,1.6036190586777135,0.2554454836862449,1.3773197299057687,0.2196096332155471,0.43064940396648194,"Sedla jízdních kol,invalidních vozíků","Cycles: parts thereof, saddles",0.255445483686245,317325280.0,130943507.0,ITA,0.41264757412330966,0.214944604153546,0.4314192241320718,0.004693281921944573,0.011373584182375687,3439.0,61.34498751337853,2217.0,39.546914020692114,2611.0,46.57509810916875,2038205.7810614232,179205231.03172633,11111935.792396994,976995080.3736839
194,871496,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871496.0,3209858.0,2023.0,1341.0,12.0,0.0,1.602259514841681,2.7546765804546793,0.2690030868332418,1.3773197299057687,0.5781910547733711,0.2918362152933345,"Pedály,ústrojí pedál.motocyklů,jízd.kol,inv.v","Cycles: parts, pedals and crank-gear, and parts thereof",0.26900308683324187,1009238579.0,227672245.0,DEU,0.22558813122818602,0.12989467225363996,0.1799658163779258,0.003180474931091591,0.014098591596002403,5005.0,89.27934356047092,2878.0,51.337852301105954,3147.0,56.136282554405994,4392912.314995771,311585188.1432869,23949377.457090043,1698707086.7334573
195,871499,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871499.0,28770093.0,2023.0,1341.0,14.0,0.0,1.602259514841681,2.329466709864478,0.26833428848587104,1.3773197299057687,0.3612843945911706,0.5385938342574784,"Části ost.motocyklů,jízdních kol,invalid.voz.","Cycles: parts thereof, n.e.c. in item no. 8714.9",0.26833428848587104,4901478434.0,1438183073.0,DEU,0.29341821908748605,0.13392510871425817,0.12155100780034772,0.005869676545025884,0.020004471989777062,4464.0,79.62896896182662,2852.0,50.87406350338922,4676.0,83.41063146628612,39373858.85708142,1968252842.5245488,214659282.97531667,10730564799.961458
196,871493,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871493.0,24245620.0,2023.0,1341.0,12.0,1.0,1.602259514841681,2.3596705849665653,0.31062507574846054,1.3773197299057687,0.0,2.1710298643465746,"Hlavy,volnoběh řetěz.motocyklů,jízd.kol,inv.v","Cycles: parts thereof, hubs (other than coaster braking hubs and hub brakes) and free-wheel sprocket-wheels",0.31062507574846054,1024742396.0,181586478.0,DEU,0.1772020741103406,0.11757982474663559,0.20778820667216108,0.023660209721624515,0.13352106537360123,4500.0,80.27113806635747,4288.0,76.48947556189796,4572.0,81.5554762754192,33181805.139887117,248513633.76289815,180901306.2450649,1354852178.110551
197,871491,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871491.0,8278021.000000001,2023.0,1341.0,14.0,0.0,1.602259514841681,-0.014765907692895121,0.24085982720185883,1.3773197299057687,-0.10416096405368003,0.2201415459368665,"Rámy,vidlice motocyklů,jízd.kol,invalid.voz.","Cycles: frames and forks, and parts thereof",0.2408598272018588,3450418070.0,347275169.0,DEU,0.1006472728680093,0.32714843962728274,0.15666906638257144,0.002399135650248899,0.023837065644045516,1510.0,26.93542632893329,1479.0,26.38244737780949,3847.0,68.62290403139494,11329043.339204917,475270048.267661,61763931.46572777,2591087862.408784
198,871494,A02. Doprava,A02c. Cyklistika a jednostopá ,Díly a vybavení,LSE Navigator,IN,,N,0.04,CZE,871494.0,17039248.0,2023.0,1341.0,9.0,0.0,1.602259514841681,2.32094660928524,0.22850694156535015,1.3773197299057687,0.4097761804806668,0.9688570650727912,"Brzdy vč středových motocyklů,jízd.kol,inv.v.","Cycles: parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof",0.22850694156535017,1613756190.0,239329223.0,DEU,0.14830568860591017,0.15911856238459,0.25999078579800144,0.010558749893935342,0.07119585225077173,4450.0,79.37923653228684,928.0,16.553692472351052,4350.0,77.59543346414556,23319387.454979964,327538567.45534205,127133157.27267891,1785682076.3220913
199,848220,A04. Výroba nízkoemisní elektřiny a paliv,A04a. Větrná,Komponenty pro větrnou energetiku,"""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan",IN,0.084,Y,0.084,CZE,848220.0,11348519.0,2023.0,1341.0,14.0,0.0,1.602259514841681,3.320762860384196,0.31128776559767357,1.3773197299057687,0.6794073008556164,0.2039030006702699,"Ložiska kuželíková vč souborů válečk,kuželík.","Bearings: tapered roller bearings, including cone and tapered roller assemblies",0.31128776559767357,5106963805.0,2255864194.0,DEU,0.44172316079299095,0.08545062253585514,0.15953777880703607,0.0022221655436228415,0.005030674732186471,5438.0,97.00321084552266,4305.0,76.79272208348198,4075.0,72.68997502675705,21635824.337218102,4300779813.648292,107118286.08032191,21293025644.248978
200,848230,A04. Výroba nízkoemisní elektřiny a paliv,A04a. Větrná,Komponenty pro větrnou energetiku,"""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan",IN,0.084,Y,0.084,CZE,848230.0,21835727.0,2023.0,1341.0,16.0,0.0,1.602259514841681,2.9299988960377337,0.291184547064662,1.3773197299057687,0.6122129456194344,0.9747756361976283,Ložiska soudečková,Bearings: spherical roller bearings,0.291184547064662,2055465529.0,1069630853.0,DEU,0.5203837466057549,0.09954647678066224,0.20768640566979768,0.010623251371490162,0.020414264359294804,5169.0,92.20478059222262,3720.0,66.35747413485551,4506.0,80.37816625044594,41629568.90211405,2039239238.2809386,206106686.8335691,10096209356.656384
201,761290,2. Circularity,2a. Waste,Waste management,LSE Navigator,OUT,,N,0.04,CZE,761290.0,439807537.0,2023.0,1341.0,41.0,1.0,1.602259514841681,0.8749890996891008,0.3268097360581962,1.3773197299057687,-0.0,6.070325016810079,"Zásobníky ostatní z hliníku,do 300l","Aluminium: casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",0.32680973605819624,6648105928.0,3457008319.0,DEU,0.519998982633539,0.043789363407441384,0.10130168281316222,0.06615531427495028,0.12722200712760276,2438.0,43.489118801284334,4664.0,83.19657509810916,5516.0,98.39457723867285,601906983.2731724,4731154592.376962,3281489932.603278,25793414258.210594
202,842940,2. Circularity,2a. Waste,Waste management,LSE Navigator,OUT,,N,0.04,CZE,842940.0,131310334.0,2023.0,1341.0,20.0,1.0,1.602259514841681,-0.07832269753412091,0.33345791941703096,1.3773197299057687,-0.0,3.9937221624908563,"Dusadla,válce silniční",Tamping machines and road rollers: self-propelled,0.33345791941703096,3016951061.0,1577802978.9999998,DEU,0.5229793082811958,0.21075965950351083,0.45776708038634456,0.04352418429899085,0.08322353028083618,1455.0,25.954334641455585,4855.0,86.60363895825901,5291.0,94.38102033535498,179707259.11077935,2159332324.696642,979732048.2658622,11772296187.86629
203,842220,2. Circularity,2a. Waste,Waste management,LSE Navigator,OUT,,N,0.04,CZE,842220.0,12923586.0,2023.0,1341.0,15.0,1.0,1.602259514841681,2.901032688058012,0.3720907754568705,1.3773197299057687,0.0,1.1440877716813038,"Stroje,přístr.k čištění,sušení lahví aj obalů",Machinery: for cleaning or drying bottles or other containers,0.37209077545687047,1036503806.0,696728253.0,DEU,0.6721907328915298,0.1251020398602975,0.23647388568856337,0.012468440468032397,0.018548962158995437,5143.0,91.74099179450589,5539.0,98.80485194434534,4166.0,74.3132358187656,17686819.81985089,953520723.5987355,96425399.2585231,5198425574.002316
204,846694,2. Circularity,2a. Waste,Waste management,LSE Navigator,OUT,,N,0.04,CZE,846694.0,92830447.0,2023.0,1341.0,24.0,1.0,1.602259514841681,2.8829923956044623,0.3497228718796071,1.3773197299057687,0.0,2.0493901253931783,"Části, součásti a příslušenství pro tvářecí stroje na opracování kovů jinak než úběrem materiálu čísel 8462 a 8463, jind","Machine-tools: parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466",0.34972287187960727,4156358598.0,2099950141.0,ITA,0.5052379604614664,0.06732007028594338,0.15635132075235086,0.02233456156662448,0.04420602431817451,5124.0,91.40206921155905,5253.0,93.70317516946129,5192.0,92.61505529789511,127044876.6994871,2873926770.366791,692626095.8314642,15668138144.390953
205,960390,2. Circularity,2a. Waste,Waste management,LSE Navigator,OUT,,N,0.04,CZE,960390.0,102933840.0,2023.0,1341.0,18.0,1.0,1.602259514841681,-0.21066752587422385,0.3157420609519103,1.3773197299057687,-0.0,2.1861012862385603,Zboží kartáčnické ostatní,"Brooms, brushes, mops, feather dusters, squeegees, hand operated mechanical floor sweepers: (not motorised), prepared knots and tufts for brooms or brush making n.e.c.",0.3157420609519103,4320510875.0,992464565.0,DEU,0.22971000275517187,0.3870848795374486,0.13064965876539428,0.02382446034232005,0.10371538050832071,1330.0,23.724580806278986,4408.0,78.63003924366751,5225.0,93.20371031038174,140872067.6633684,1358256287.2829332,768009484.3035777,7404971958.252257
