,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,SVK_WorldMarketShare,SVK_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile
1615,SVK,293333,6002802.0,2023,892,11,1,1.440183635429462,2.7907328443209325,0.19736407322053207,1.3388350796716446,0.0,12.875011716122884,"Alfentanil (INN), anileridin (INN), bezitramid (INN), bromazepam (INN), karfentanil (INN), difenoxin (INN), difenoxylát","Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), carfentanil (INN), difenoxin (INN), diphenoxylate (INN), dipipanone (INN)",0.19736407322053198,86777647.0,30945298.0,DEU,0.35660448364081593,0.13443331290295957,0.23745150603353468,0.06917451910167603,0.19398106943419965,5038.0,89.86799857295755,3915.0,69.835890117731,4468.0,79.70032108455226
1616,SVK,293334,0.0,2023,892,3,0,1.440183635429462,2.2749976666651492,0.12033766337457696,1.3388350796716446,0.3134135365864721,0.0,"Fentanyly a jejich deriváty, pouze s dusíkatým(i) heteroatomem (heteroatomy), obsahující ve struktuře nekondenzovaný pyr","Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, other fentanyls and their derivatives",0.12033766337457698,4970177.0,118614.0,DEU,0.02386514605013061,0.4627019632618604,0.41881682210166005,0.0,0.0,4386.0,78.23760256867642,112.0,1.9978594363182305,181.5,3.2376025686764183
1617,SVK,293335,0.0,2023,892,6,0,1.440183635429462,2.448236484826855,0.1610322278625494,1.3388350796716446,0.4892476384857776,0.0,3-Chinuklidinol,"Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, 3-quinuclidinol",0.1610322278625494,1099442.0,597587.0,LVA,0.5435366303997846,0.290659650694414,0.3231450484022562,0.0,0.0,4605.0,82.14413128790582,1659.0,29.59329290046379,181.5,3.2376025686764183
1618,SVK,293336,0.0,2023,892,5,0,1.440183635429462,3.114557264886607,0.15640793112226303,1.3388350796716446,0.568246394861712,0.0,4-Anilino-N-fenethylpiperidin (ANPP),"Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, 4-anilino-N-phenethylpiperidine (ANPP)",0.15640793112226306,85771.0,41678.0,POL,0.4859218150656982,0.3518018444033038,0.691439378174822,0.0,0.0,5327.0,95.02318943988584,1384.0,24.687834463075276,181.5,3.2376025686764183
1619,SVK,293337,0.0,2023,892,4,0,1.440183635429462,1.37955894512817,0.1281327555494997,1.3388350796716446,0.27196540498927174,0.0,N-Fenethyl-4-piperidon (NPP),"Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, N-phenethyl-4-piperdone (NPP)",0.12813275554949974,3191562.0,2611789.0,NLD,0.818341927871055,0.5676609377909665,0.8166413210207785,0.0,0.0,3124.0,55.7260078487335,214.0,3.8173385658223333,181.5,3.2376025686764183
1620,SVK,293339,778607.0,2023,892,15,0,1.440183635429462,2.43673943798739,0.15789850907857172,1.3388350796716446,0.579480640824354,0.01099679470205242,"Heterocyklické sloučeniny pouze s dusíkatým(i) heteroatomem (heteroatomy), obsahující ve struktuře nekondenzovaný pyridi","Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3",0.15789850907857175,13178126461.0,5961604003.0,IRL,0.4523863100451393,0.11302426881313385,0.19655074880621734,5.908328488911137e-05,0.00013060360929846885,4594.0,81.94791295041027,1469.0,26.204067070995364,3203.0,57.135212272565106
1621,SVK,293341,0.0,2023,892,2,0,1.440183635429462,1.6774265745731116,0.09313166095794002,1.3388350796716446,0.12148588497174094,0.0,Levorfanol (INN) a jeho soli,"Heterocyclic compounds: containing a quinoline or isoquinoline ring-system (whether or not hydrogenated) in the structure, not further fused, levorphanol (INN) and its salts",0.09313166095794004,3294520.9999999995,1551080.9999999998,IRL,0.47080622645902087,0.3799008585633096,0.9497061290640372,0.0,0.0,3543.0,63.20014270424545,5.0,0.08919015340706386,181.5,3.2376025686764183
1622,SVK,293349,21372.0,2023,892,13,0,1.440183635429462,2.274087392373672,0.16604411767467384,1.3388350796716446,0.4822706772924215,0.002855047007026537,Ostatní halogenderiváty,"Heterocyclic compounds: containing a quinoline or isoquinoline ring-system (whether or not hydrogenated) in the structure, not further fused, other than levorphanol (INN) and its salts",0.16604411767467384,1393263907.0,363976294.0,IRL,0.26124002220348913,0.14362571454964895,0.18945122038163592,1.5339520310993028e-05,5.8718109811843954e-05,4385.0,78.219764537995,1979.0,35.30146271851587,1441.0,25.704602211915805
1623,SVK,293352,10125.0,2023,892,7,0,1.440183635429462,1.9684320457834472,0.14118627111814985,1.3388350796716446,0.3844746109158624,0.1408324242494411,Malonylmočovina (kyselina barbiturová),"Heterocyclic compounds: containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, malonylurea (barbituric acid) and its salts",0.14118627111814988,13381163.0,605400.0,BEL,0.04524270424028166,0.7006459722321576,0.30235160231738806,0.0007566606878639772,0.01672447968285431,3963.0,70.69211559043882,620.0,11.05957902247592,1273.0,22.707813057438457
1624,SVK,293353,639.0,2023,892,7,0,1.440183635429462,3.376687087215405,0.15245808599089591,1.3388350796716446,0.6593440730390205,0.0028523535478030973,"Allobarbital, amobarbital apod.","Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital (INN), butobarbital, cyclobarbital (INN), methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN), secbutabarbital (INN), secobarbital (INN) and vinylbital (INN): salts thereof",0.15245808599089586,41696441.0,24193477.0,DEU,0.5802288257647698,0.15518607295579592,0.3218416245803274,1.5325048965210243e-05,2.6412077933237955e-05,5454.0,97.28861933642527,1139.0,20.317516946129146,758.0,13.521227256510882
1625,SVK,293354,1831.0,2023,892,4,0,1.440183635429462,2.4814297189103107,0.15205801955665962,1.3388350796716446,0.1858220648363497,0.017077356408356642,Ostatní deriváty malonylmočoviny,"Heterocyclic compounds: containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, other derivatives of malonylurea (barbituric acid) and salts thereof, n.e.c. in 2933.53",0.1520580195566596,19955802.0,3059038.0,HUN,0.15329065702295502,0.382716506289783,0.3340028587769593,9.175276443412297e-05,0.00059855418598919,4653.0,83.00035676061363,1121.0,19.996432393863717,931.0,16.60720656439529
1626,SVK,293355,0.0,2023,892,5,0,1.440183635429462,2.2998230239533317,0.15766257568716432,1.3388350796716446,0.35196819899468235,0.0,"Loprazolam, mecloqualon, atd...","Heterocyclic compounds: containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure: loprazolam (INN), mecloqualone (INN), methaqualone (INN), and zipeprol (INN): salts thereof",0.15766257568716435,801502.0,254993.0,FRA,0.3181439347624834,0.4285445744039351,0.427205720945647,0.0,0.0,4417.0,78.79058151980021,1454.0,25.936496610774167,181.5,3.2376025686764183
1627,SVK,293359,381614.0,2023,892,9,0,1.440183635429462,2.073455145182848,0.13529868680806784,1.3388350796716446,0.39046322494811814,0.0035248274970269737,"Kys.nukleové,slouč.s pyrimidon,piperaz.kruhem","Heterocyclic compounds: containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5",0.1352986868080678,20150596910.0,8481470709.0,IRL,0.42090419191458084,0.19358719422416357,0.4522988805579867,1.8938099040163868e-05,4.499384754050443e-05,4114.0,73.38565822333214,392.0,6.992508027113807,2773.0,49.46485907955761
1628,SVK,293361,6026.999999999999,2023,892,9,0,1.440183635429462,1.2361994109431582,0.16112395772113783,1.3388350796716446,0.5434306640547307,0.0011652133031869636,Melamin,"Heterocyclic compounds: containing an unfused triazine ring (whether or not hydrogenated) in the structure, melamine",0.1611239577211378,962713898.0,261800822.0,NLD,0.2719404202472623,0.3041169211933021,0.26509056195386826,6.260426916574958e-06,2.3021318091965347e-05,2902.0,51.76596503745986,1661.0,29.62896896182661,1152.0,20.549411344987515
1629,SVK,293369,197673.99999999997,2023,892,11,0,1.440183635429462,2.2281358678203547,0.15077619484606233,1.3388350796716446,0.6773372348164273,0.014497686814159643,Sloučeniny s triazinovým nedkondenz.kruhem,"Heterocyclic compounds: containing an unfused triazine ring (whether or not hydrogenated) in the structure, others excluding melamine",0.15077619484606233,2537770362.0,651149089.0,DEU,0.2565831403621696,0.26741744748705365,0.29420723357157924,7.789278453240915e-05,0.0003035771735526454,4332.0,77.27434891188013,1059.0,18.890474491616125,2393.0,42.68640742062077
1630,SVK,293371,1803707.9999999998,2023,892,9,0,1.440183635429462,3.105708180937097,0.19031797717751325,1.3388350796716446,0.7079330131130513,0.23559793500928827,6-hexanlaktam(E-kaprolaktam),Heterocyclic compounds: lactams: 6-hexanelactam (epsilon-caprolactam),0.1903179771775133,1424938879.0,742061892.0,BEL,0.5207675240925194,0.2078850220501331,0.4276695361882975,0.0012658142932178355,0.002430670567300874,5319.0,94.88048519443454,3523.0,62.8433820906172,3711.0,66.19693185872279
1631,SVK,293372,1.0,2023,892,4,0,1.440183635429462,2.8348147205619343,0.14256986343412648,1.3388350796716446,0.5841827286831766,1.4980707220289922e-05,Clobazam a methylprylon,Heterocyclic compounds: lactams: clobazam (INN) and methyprylon (INN),0.1425698634341265,12424220.999999998,10172164.0,FRA,0.818736563040854,0.31217591835962477,0.4263552966903702,8.048794367067361e-08,9.830749877803779e-08,5081.0,90.63503389225829,667.0,11.897966464502318,370.5,6.6089903674634325
1632,SVK,293379,73461.0,2023,892,10,0,1.440183635429462,2.702635073985866,0.16365381112224897,1.3388350796716446,0.5569051197128838,0.00038963320028939945,Laktamy ostatní,Heterocyclic compounds: lactams: other than 6-hexanelactam (epsilon caprolactam) and clobazam (INN) and methyprylon (INN),0.16365381112224897,35091534900.0,22123880187.0,IRL,0.630462025957149,0.14712585173205042,0.2795451075122615,2.0934108527695092e-06,3.3204392438884077e-06,4950.0,88.29825187299322,1828.0,32.60792008562255,1904.0,33.96361041740992
1633,SVK,293391,121300.0,2023,892,13,0,1.440183635429462,2.0387466427288268,0.16371793780225943,1.3388350796716446,0.5443859024954673,0.19931202139932305,"Alprazolam, camazepam apod","Heterocyclic compounds: alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), clonazepam (INN), clorazepate, delorazepam (INN), diazepam (INN), estazolam (INN), ethyl loflazepate (INN), fludiazepam (INN), flunitrazepam (INN), (cont)",0.16371793780225943,113273623.0,77540837.0,ITA,0.6845445121853302,0.23667284362544644,0.43868732856644554,0.0010708583056445542,0.0015643369957432881,4049.0,72.22618622904031,1830.0,32.643596146985374,2132.0,38.03068141277203
1634,SVK,293392,0.0,2023,892,8,0,1.440183635429462,2.499872104210855,0.16271430896078526,1.3388350796716446,0.6924860847504825,0.0,Azinfos-methyl (ISO),Heterocyclic compounds: azinphos-methyl (ISO),0.1627143089607853,1300438.0,616828.0,DEU,0.4743232664686821,0.17691992616039184,0.3191887548995894,0.0,0.0,4677.0,83.42846949696754,1764.0,31.466286122012132,181.5,3.2376025686764183
1635,SVK,293399,10287980.0,2023,892,13,0,1.440183635429462,1.6334997054017253,0.16135944133845115,1.3388350796716446,0.36331916926620217,0.09873761201378153,Heterocyklické sloučeniny pouze s dusíkatým(i) heteroatomem (heteroatomy) (kromě obsahujících ve struktuře nekondenzovan,Heterocyclic compounds: n.e.c. in headings no. 2933,0.16135944133845115,19393177662.0,5924996569.0,IRL,0.30551963542363386,0.1243245957992614,0.16423251794954946,0.0005304948048900105,0.0017363689379716162,3478.0,62.040670709953616,1674.0,29.86086336068498,4739.0,84.53442739921513
1636,SVK,293410,270093.0,2023,892,12,0,1.440183635429462,2.0906882204026775,0.15573168111332866,1.3388350796716446,0.5528573253200276,0.023973450910287738,Sloučeniny s thiazolovým nekondenz.kruhem,Heterocyclic compounds: containing an unfused thiazole ring (whether or not hydrogenated) in the structure,0.1557316811133287,2096931574.0,946292853.0,IRL,0.4512750271554641,0.1242220686435724,0.18724890934974694,0.0001288039168034388,0.00028542221273650476,4149.0,74.00998929718159,1346.0,24.00998929718159,2565.0,45.75454869782376
1637,SVK,293420,24574656.000000004,2023,892,6,1,1.440183635429462,2.056403870843607,0.200372979193086,1.3388350796716446,0.0,7.879335065692054,Sloučeniny s benzothiazolovým nekonden.kruhem,"Heterocyclic compounds: containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused",0.20037297919308603,580496175.0,170880406.0,BEL,0.2943695641060856,0.3512249743585998,0.25785182783484617,0.04233388101136067,0.14381201786236394,4085.0,72.86835533357117,4055.0,72.33321441312879,5079.0,90.59935783089547
1638,SVK,293430,403.0,2023,892,12,0,1.440183635429462,2.6081481688037917,0.1703103651718952,1.3388350796716446,0.6624672262148801,0.000684070579206347,Sloučeniny s fenothiazinovým nekondenz.kruhem,"Heterocyclic compounds: containing in the structure, a phenothiazine ring-system (whether or not hydrogenated), not further fused",0.17031036517189516,109649238.0,69353916.0,FRA,0.6325070494333942,0.12646753654122955,0.23750417234539875,3.6753561388178547e-06,5.810774982050041e-06,4834.0,86.22904031394934,2269.0,40.47449161612558,704.5,12.566892615055297
1639,SVK,293491,901969.0,2023,892,12,1,1.440183635429462,2.2958316949219264,0.2101987466289519,1.3388350796716446,0.0,4.148296970365686,"Aminorex, brotizolam apod.","Heterocyclic compounds: other heterocyclic compounds, n.e.c. in 2934.1, 2934.2 and 2934.3",0.21019874662895188,40469073.0,20049264.0,DEU,0.49542187437799723,0.12857683490385308,0.31363061045236823,0.022287859175820508,0.04498763645388679,4408.0,78.63003924366751,4469.0,79.71815911523368,3278.0,58.47306457367106
1640,SVK,293492,638477.0,2023,892,6,1,1.440183635429462,2.203592828435468,0.20525988933630032,1.3388350796716446,0.0,3.84927573261828,Fentanyly a jejich deriváty (kromě těch pouze s dusíkatým(i) heteroatomem (heteroatomy) a čísla 2934 91),"Heterocyclic compounds: other fentanyls n.e.c. in 2934, and their derivatives",0.20525988933630032,30872210.0,6152776.0,DEU,0.19929820378910354,0.4067176957970187,0.4102115667905537,0.020681285855466778,0.10377055820007099,4302.0,76.73920799143774,4266.0,76.09703888690689,3065.0,54.673564038530145
1641,SVK,293499,3415433.0,2023,892,13,0,1.440183635429462,2.4627466104687197,0.1538074495922608,1.3388350796716446,0.5893839863050615,0.027274433649192326,"Nukleové kyseliny a jejich soli, chemicky definované i nedefinované; heterocyklické sloučeniny (kromě těch pouze s kysli","Nucleic acids and their salts, other heterocyclic compounds, n.e.c. in heading number 2934",0.15380744959226075,23307275691.999996,8239843078.0,IRL,0.35353093973261956,0.09901342051736103,0.21475666292892867,0.0001465393487052764,0.00041450218986803863,4629.0,82.57224402425972,1221.0,21.780235462004995,4132.0,73.70674277559758
1642,SVK,293510,928.0,2023,892,4,0,1.440183635429462,1.903969733856858,0.1328095288161049,1.3388350796716446,0.25856199288791765,0.006983970995457493,N-Methylperfluoroktansulfonamid,Sulphonamides: N-methylperfluorooctane sulphonamide,0.13280952881610486,24731305.0,19471487.0,IRL,0.7873214535181221,0.30167482441757115,0.4444837113492262,3.752329284685947e-05,4.765943145482417e-05,3867.0,68.97966464502319,309.0,5.511951480556546,809.0,14.430966821262933
1643,SVK,293520,107.0,2023,892,3,0,1.440183635429462,0.02785803242928407,0.11093019249847935,1.3388350796716446,0.11876766365949146,0.02871164130220335,N-Ethylperfluoroktansulfonamid,Sulphonamides: N-ethylperfluorooctane sulphonamide,0.11093019249847934,693629.0,1090.0,FRA,0.0015714452538749101,0.7555204948595838,0.6133187442134501,0.00015426113960056458,0.0981651376146789,1555.0,27.73813770959686,38.0,0.6778451658936854,582.0,10.381733856582233
1644,SVK,293530,126.0,2023,892,4,0,1.440183635429462,3.2596383077548716,0.12611319811781058,1.3388350796716446,0.6278793686947579,0.06714416206391689,N-Ethyl-N-(2-hydroxyethyl)perfluoroktansulfonamid,Sulphonamides: N-ethyl-N-(2-hydroxyethyl) perfluorooctane sulphonamide,0.12611319811781058,349272.0,29779.0,DEU,0.08526019835543645,0.4878920081829549,0.9054663814832556,0.00036075036075036075,0.004231169616172471,5409.0,96.48590795576169,168.0,2.9967891544773457,596.0,10.631466286122013
1645,SVK,293540,430.0,2023,892,5,0,1.440183635429462,1.4225656608974764,0.1307865434971482,1.3388350796716446,0.2362880959752881,0.12893953374432923,N-(2-Hydroxyethyl)-N-methylperfluoroktansulfonamid,Sulphonamides: N-(2-hydroxyethyl)-N-methylperfluorooctane sulphonamide,0.13078654349714816,620703.0,529291.0,ESP,0.8527282774531458,0.43884136229269355,0.5893976232173945,0.0006927628833757852,0.0008124075414091682,3189.0,56.88547984302533,265.0,4.727078130574385,710.0,12.665001783803067
1646,SVK,293550,10675.0,2023,892,5,0,1.440183635429462,1.9813657766759993,0.15481815024677237,1.3388350796716446,0.2898718874388101,0.4496151575848564,Perfluoroktansulfonamidy (kromě položek 2935 10 až 2935 40),Sulphonamides: other perfluorooctane sulphonamides,0.15481815024677234,4419045.0,980956.0,ESP,0.22198370914982762,0.4522017791000999,0.357027491511067,0.0024156803110174257,0.01088224140532297,3987.0,71.12022832679273,1291.0,23.02889760970389,1284.0,22.904031394933998
1647,SVK,293590,143675.0,2023,892,9,0,1.440183635429462,2.547429262422519,0.14653076953105806,1.3388350796716446,0.502008116823089,0.003218501481545724,Sulfonamidy (kromě perfluoroktansulfonamidů),Sulphonamides: n.e.c. in heading no. 2935,0.1465307695310581,8308621531.0,3575452165.0,IRL,0.4303303684804704,0.16687441667378036,0.37535245233818276,1.7292278805086904e-05,4.018372876203757e-05,4749.0,84.71280770602925,848.0,15.126650017838031,2231.0,39.79664645023189
1648,SVK,293621,31084.0,2023,892,11,0,1.440183635429462,1.434124892835567,0.16143465078619448,1.3388350796716446,0.6142901079329945,0.010361026062467527,"Vitamíny A,deriváty,nesmíšené","Vitamins: vitamins A and their derivatives, unmixed",0.1614346507861945,558387411.0,250613872.0,DEU,0.4488171958446964,0.1361012617451192,0.26802806328288237,5.5667444121515125e-05,0.0001240314422818542,3212.0,57.29575454869782,1681.0,29.985729575454872,1579.0,28.16625044595077
1649,SVK,293622,42849.00000000001,2023,892,5,0,1.440183635429462,2.389285874763109,0.12972969146057187,1.3388350796716446,0.5716713810923031,0.023814739291988525,"Vitamín B1,deriváty,nesmíšené","Vitamins: vitamin B1 and its derivatives, unmixed",0.12972969146057187,334885500.0,128232696.0,DEU,0.3829150440971616,0.3018287146954156,0.47270048949822663,0.0001279511952592752,0.0003341503480516389,4533.0,80.8597930788441,242.0,4.316803424901891,1708.0,30.467356403853014
1650,SVK,293623,14964.0,2023,892,5,0,1.440183635429462,3.569695701042113,0.14236548177966066,1.3388350796716446,0.7921239284164837,0.008057738945784649,"Vitamín B2,deriváty,nesmíšené","Vitamins: vitamin B2 and its derivatives, unmixed",0.14236548177966063,345649546.0,199823773.0,DEU,0.5781109083244681,0.21494983473062237,0.4386412416245292,4.3292404613776055e-05,7.488598466209524e-05,5517.0,98.41241526935426,660.0,11.77310024973243,1356.0,24.188369603995717
1651,SVK,293624,195757.99999999997,2023,892,6,0,1.440183635429462,2.3366084610794275,0.14277729215317086,1.3388350796716446,0.6950692370958825,0.06486918550755816,"D-,DL-pantothenová kyselina(vit.B3,B5),deriv.","Vitamins: D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed",0.14277729215317084,561671721.0,158386491.0,NLD,0.28199121493602847,0.2997280628809472,0.32295681654190406,0.00034852742746505473,0.0012359513665846664,4473.0,79.78951123795933,671.0,11.96931858722797,2387.0,42.57937923653229
1652,SVK,293625,30235.0,2023,892,5,0,1.440183635429462,1.7343662538184013,0.1384798210222088,1.3388350796716446,0.47275933559704386,0.020243965993773774,"Vitamín B6,deriváty,nesmíšené","Vitamins: vitamin B6 and its derivatives, unmixed",0.1384798210222088,277981477.0,94262846.0,NLD,0.33909757951246516,0.4150068282307125,0.42616746790770316,0.00010876623984554194,0.00032075203840121693,3628.0,64.71637531216554,503.0,8.972529432750624,1565.0,27.91651801641099
1653,SVK,293626,8623422.0,2023,892,13,1,1.440183635429462,1.700985511873012,0.22453808571219752,1.3388350796716446,0.0,5.135215892143417,"Vitamín B12,deriváty,nesmíšené","Vitamins: vitamin B12 and its derivatives, unmixed",0.22453808571219758,312552097.0,137365986.0,FRA,0.4394978863315705,0.25218905918538975,0.24128070570844296,0.027590350801581728,0.06277698177771607,3587.0,63.985016054227614,4918.0,87.72743489118801,4653.0,83.00035676061363
1654,SVK,293627,465842.0,2023,892,7,0,1.440183635429462,-0.6197138951545773,0.13617763950429634,1.3388350796716446,0.19184728369395931,0.08184700517770019,"Vitamín C,deriváty,nesmíšené","Vitamins: vitamin C and its derivatives, unmixed",0.13617763950429632,1059344785.0,234508343.0,NLD,0.22137112139557094,0.3141592936298812,0.2526514952028752,0.0004397454035703777,0.0019864623750294463,999.0,17.820192650731357,426.0,7.599001070281841,2881.0,51.39136639315019
1655,SVK,293628,14643.999999999998,2023,892,7,0,1.440183635429462,2.5560830687361205,0.1470578058652734,1.3388350796716446,0.6797224720499786,0.0012768082448811836,"Vitamín E,deriváty,nesmíšené","Vitamins: vitamin E and its derivatives, unmixed",0.1470578058652734,2134693492.0,583363206.0,DEU,0.27327726822900716,0.24008897997196574,0.2955948434594923,6.8600012389975465e-06,2.510271448281913e-05,4762.0,84.94470210488761,876.0,15.626114876917589,1349.0,24.06350338922583
1656,SVK,293629,6628514.0,2023,892,16,0,1.440183635429462,0.9524169486917787,0.15769004343636459,1.3388350796716446,0.34480597508196725,0.6767925443501903,"Vitamíny ostatní,deriváty,nesmíšené","Vitamins: n.e.c. in item no. 2936.2, and their derivatives, unmixed",0.15769004343636459,1822896858.0,532488203.0,NLD,0.29211098843201805,0.12515614491364524,0.16937556661531283,0.0036362529075136514,0.012448189392094381,2534.0,45.20156974669997,1457.0,25.99001070281841,4516.0,80.55654655726008
1657,SVK,293690,2136746.0,2023,892,28,0,1.440183635429462,1.4055224975264893,0.19505539021349133,1.3388350796716446,0.2454644181666513,0.39427036841143726,"Vitamíny ost.(vč přír.koncentrátů),deriváty","Vitamins: n.e.c. in heading no. 2936, including natural concentrates",0.19505539021349133,1008695876.0,495132359.0,NLD,0.490863867673828,0.08507122887988183,0.14216786179503044,0.002118325305812988,0.004315504654786661,3169.0,56.528719229397076,3802.0,67.82019265073136,3833.0,68.37317160185515
1658,SVK,293711,957.0,2023,892,5,0,1.440183635429462,3.8619443520276313,0.1770074613523891,1.3388350796716446,0.39957189143290295,0.0001086388333535066,Somatotropin a jeho deriváty,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues: somatotropin, its derivatives and structural analogues",0.17700746135238912,1639563830.0000002,1501111163.0,IRL,0.9155551833562953,0.4305270757296259,0.5108913303019943,5.83691822476957e-07,6.375277351794632e-07,5563.0,99.23296468069925,2741.0,48.89404209775241,814.0,14.520156974669995
1659,SVK,293712,2264.0000000000005,2023,892,5,0,1.440183635429462,1.7779061356778856,0.12970614870582337,1.3388350796716446,0.2820658149838095,0.00039974134571801786,Insulin a jeho soli,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues: insulin and its salts",0.12970614870582337,1054141319.0,442369633.0,DNK,0.41964926810728687,0.3745282311374619,0.714109228684632,2.14771962657504e-06,5.117891986948391e-06,3685.0,65.73314306100606,241.0,4.298965394220478,975.0,17.392079914377454
1660,SVK,293719,59175.00000000001,2023,892,6,0,1.440183635429462,2.190887599983494,0.1379147662353989,1.3388350796716446,0.32725086073389426,0.00047262443054413295,Ostatní proteinové hormony,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues: other than somatotropin, (its derivatives and structural anaologues) and insulin and its salts",0.13791476623539886,23303630406.0,13603286239.0,IRL,0.5837410739014104,0.3060910779928779,0.6827231212354047,2.5393039182755055e-06,4.350051815446476e-06,4284.0,76.41812343917232,474.0,8.455226542989653,1811.0,32.30467356403853
1661,SVK,293721,481.00000000000006,2023,892,8,0,1.440183635429462,0.6444350055660275,0.13851804574127197,1.3388350796716446,0.3086552734582607,0.0003235346601199265,"Kortison,hydrokortison,prednison,prednisolon","Steroidal hormones, their derivatives and structural analogues: cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",0.13851804574127197,276710569.0,69215841.0,ITA,0.25013804586553395,0.38753826122795343,0.2572603370738082,1.7382783814086987e-06,6.949276250215613e-06,2149.0,38.33392793435605,504.0,8.990367463432039,728.0,12.986086336068498
1662,SVK,293722,197298.0,2023,892,13,0,1.440183635429462,2.071039739434427,0.15006264858614154,1.3388350796716446,0.4013244824885079,0.05037794143531196,Halogenderiváty hormonů kůry nadledvinek,"Steroidal hormones, their derivatives and structural analogues: halogenated derivatives of corticosteroidal hormones",0.15006264858614152,728926518.0,381400012.0,ITA,0.5232351994086735,0.1050131698818755,0.24095002516496805,0.000270669258324335,0.0005172994069019589,4109.0,73.29646806992508,1029.0,18.355333571173745,2392.0,42.66856938993935
1663,SVK,293723,15566.0,2023,892,12,0,1.440183635429462,2.414806297755695,0.16573447369803332,1.3388350796716446,0.6447775271176301,0.003964045098499421,Estrogeny a progestrogeny,"Steroidal hormones, their derivatives and structural analogues: oestrogens and progestogens",0.16573447369803332,730869643.0,413225837.0,ITA,0.5653892468482236,0.15076189668511256,0.2267598957627251,2.129791563938304e-05,3.766947418633942e-05,4562.0,81.37709596860506,1954.0,34.85551195148056,1363.0,24.31323581876561
1664,SVK,293729,21691.0,2023,892,8,0,1.440183635429462,2.547718778356161,0.14753620153988659,1.3388350796716446,0.5864907237492504,0.0017624006266441117,"Hormony kůry nadledvinek ostatní,deriváty","Steroidal hormones, their derivatives and structural analogues: other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens",0.14753620153988659,2290743274.0,1558896445.0,BEL,0.6805199267388529,0.21022072001824366,0.38837514602183965,9.468979019252596e-06,1.3914330274837467e-05,4750.0,84.73064573671067,900.0,16.054227613271497,1446.0,25.793792365322872
1665,SVK,293750,627.0,2023,892,9,0,1.440183635429462,4.075002480376098,0.16422472223228662,1.3388350796716446,0.8950614661860595,0.00039149172909756595,"Prostaglandiny, tromboxany, leukotrieny","Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues",0.16422472223228662,298089332.0,104599760.0,CZE,0.3509007158968037,0.11665909138905303,0.34040694196082844,2.1033963067151965e-06,5.994277615933344e-06,5579.0,99.51837317160187,1860.0,33.178737067427754,756.0,13.485551195148055
1666,SVK,293790,13565.000000000002,2023,892,11,0,1.440183635429462,2.4856539925387082,0.1698664358209802,1.3388350796716446,0.6916968032522992,0.006131021696417285,Ostatní hormony j.n.,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis: derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones, n.e.c. in heading 2937",0.1698664358209802,411801979.0,218384961.0,IRL,0.5303154723304523,0.14194436256737153,0.24934348271181234,3.294058963228052e-05,6.21150830986022e-05,4655.0,83.03603282197646,2224.0,39.67178023546201,1331.0,23.7424188369604
1667,SVK,293810,660.0,2023,892,7,0,1.440183635429462,1.323093999555096,0.1691841567090842,1.3388350796716446,0.3246859699206776,0.0007648651312771063,"Rutin(rutoside),deriváty",Glycosides: rutoside (rutin) and its derivatives,0.1691841567090842,160605553.0,72604446.0,ESP,0.4520668472776903,0.2447527560018163,0.3733724844187415,4.1094469504426165e-06,9.090352400733145e-06,3036.0,54.15626114876918,2188.0,39.029611130931144,762.0,13.592579379236533
