loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,SVK_WorldMarketShare,SVK_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile
SVK,610690,123445.0,2022,944,50,0,1.424543887686974,-1.0788358549858075,0.19677307640732455,1.3418107482751265,-0.48383829955393054,0.09162977245505534,"Halenky,košile dámské ap z mat.text.ost,plet.","Blouses, shirts and shirt-blouses: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.19677307640732453,289335779.0,99708648.0,ITA,0.3446122299309551,0.05904013455683294,0.1180978996157272,0.000426649619437491,0.0012380571041340366,653.0,11.64823403496254,3256.0,58.08062789867998,2085.0,37.19229397074563
SVK,610711,17043254.0,2022,944,44,0,1.424543887686974,-1.6090030116519987,0.19141117898978646,1.3418107482751265,-0.548476501628743,0.7363971922463629,"Spodky krátké,dlouhé pánské ap z bavlny,plet.","Underpants and briefs: men's or boys', of cotton, knitted or crocheted",0.1914111789897864,4970563633.0,971923916.0,DEU,0.19553595683743258,0.11432750411768784,0.1166938052974623,0.0034288373026447883,0.01753558454466512,383.0,6.831965750981092,2940.0,52.44381020335355,4953.0,88.35176596503746
SVK,610712,1747570.0,2022,944,30,0,1.424543887686974,-2.058715318942261,0.16611997887916571,1.3418107482751265,-0.5869205786580212,0.20895867141432128,"Spodky krátké,dlouhé pánské ap z vl.chem,plet","Underpants and briefs: men's or boys', of man-made fibres, knitted or crocheted",0.16611997887916571,1796136870.0,131016050.0,DEU,0.07294324401903737,0.2538325136655337,0.10050075045074243,0.0009729603735599504,0.013338594775220288,224.0,3.995718872636461,1432.0,25.544059935783093,3694.0,65.89368533713879
SVK,610719,1421327.0,2022,944,41,1,1.424543887686974,-1.1762658072970709,0.2169927406748484,1.3418107482751265,-0.0,1.7306787177599052,"Spodky krátké aj pánské ap z mat.tex.ost,plet","Underpants and briefs: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.21699274067484844,176377344.0,42308753.0,LTU,0.23987634715714962,0.1220023237520009,0.07670444616329179,0.008058444286359137,0.03359415958206095,598.0,10.667142347484837,4269.0,76.15055297895113,3565.0,63.59257937923653
SVK,610721,2240107.0,2022,944,29,0,1.424543887686974,-1.5228596526941887,0.19507337183518333,1.3418107482751265,-0.5197355653729012,0.41380220762894454,"Košile noční,pyžama pánské ap z bavlny,plet.","Nightshirts and pyjamas: men's or boys', of cotton, knitted or crocheted",0.1950733718351833,1162629144.0,161507039.0,DEU,0.13891535390583673,0.12394775119449064,0.08491738912916742,0.0019267597165962666,0.013870027051885956,424.0,7.563325008919016,3153.0,56.243310738494465,3848.0,68.64074206207634
SVK,610722,410731.0,2022,944,14,0,1.424543887686974,-2.1832711663261004,0.14255835892592456,1.3418107482751265,-0.46175856871852416,0.15458014627252706,"Košile noční,pyžama pánské ap z vl.chem,plet.","Nightshirts and pyjamas: men's or boys', of man-made fibres, knitted or crocheted",0.14255835892592456,570648939.0,30531006.0,NLD,0.053502256665021154,0.4478738573682699,0.10328110749620076,0.0007197612611350181,0.013452914063820891,197.0,3.5140920442383163,389.0,6.9389939350695675,2754.0,49.12593649661077
SVK,610729,436.0,2022,944,19,0,1.424543887686974,-2.005168736092094,0.16009616817467026,1.3418107482751265,-0.44375027338090844,0.0009502069509174193,"Košile noční,pyžama pánské ap z m.tex.ost,ple","Nightshirts and pyjamas: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.16009616817467026,98544758.99999999,5513610.0,ITA,0.05595031187807766,0.23888223406994732,0.0836473347711054,4.42438547137753e-06,7.907704752421735e-05,239.0,4.263289332857653,1101.0,19.639671780235464,671.0,11.96931858722797
SVK,610791,232088.0,2022,944,28,0,1.424543887686974,-1.7974705388590648,0.17610175676963014,1.3418107482751265,-0.564751363656183,0.22148603854955048,"Župany,pláště koup.pánské ap z bavlny,plet.ap","Bathrobes, dressing gowns and similar articles: men's or boys', of cotton, knitted or crocheted",0.17610175676963014,225046144.0,23202611.0,POL,0.1031015710271401,0.11817161630792498,0.10482254096837612,0.00103129072053774,0.010002667372219446,304.0,5.422761327149483,1984.0,35.39065287192294,2435.0,43.4356047092401
SVK,610799,473320.99999999994,2022,944,18,0,1.424543887686974,-2.3225048351726376,0.14423841620693334,1.3418107482751265,-0.46779253389719355,0.26078255614936957,"Župany,pláště koup.pánské ap z m.tex.ost,plet","Bathrobes, dressing gowns and similar articles: men's or boys', of textile materials (other than cotton), knitted or crocheted",0.1442384162069333,389800580.0,24349823.0,NLD,0.06246738524606608,0.39186854650569547,0.0762581599075368,0.0012142644836495625,0.01943837538367322,169.0,3.0146271851587585,453.0,8.080627898679985,2852.0,50.87406350338922
SVK,610811,25154.0,2022,944,35,0,1.424543887686974,-1.032392568375948,0.2099223867287912,1.3418107482751265,-0.4275074097627278,0.052924189970326274,"Kombiné,spodničky dámské ap z vlák.chem,plet.","Slips and petticoats: women's or girls', of man-made fibres, knitted or crocheted",0.2099223867287912,102074693.0,21376788.0,ITA,0.2094229957664433,0.10398271084546343,0.1369064815717848,0.0002464273882263844,0.0011766968919746034,683.0,12.183374955404922,3968.0,70.78130574384588,1450.0,25.865144488048518
SVK,610819,471.0,2022,944,26,0,1.424543887686974,-1.2547907329700836,0.17951487496271734,1.3418107482751265,-0.46092404247274227,0.0022039132762301213,"Kombiné,spodničky dámské ap z mat.tex.ost,ple","Slips and petticoats: women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",0.17951487496271734,45897777.0,5345654.0,ITA,0.11646869084748919,0.09671089915287535,0.1655147725891825,1.0261934908089339e-05,8.810895729502883e-05,556.0,9.917945058865502,2190.0,39.065287192293965,683.0,12.183374955404922
SVK,610821,14974356.0,2022,944,28,0,1.424543887686974,-1.5876173652931693,0.19871093252116837,1.3418107482751265,-0.47464628865953773,0.8590817091323096,"Kalhotky dámské,dívčí z bavlny,pletené,háčkov","Briefs and panties: women's or girls', of cotton, knitted or crocheted",0.1987109325211683,3743509390.0,585623625.0,DEU,0.15643706586241526,0.1440657824940168,0.10532470414477393,0.004000085064565579,0.025569931540927845,395.0,7.046022119158045,3371.0,60.13200142704246,4910.0,87.58473064573671
SVK,610822,29854946.0,2022,944,29,1,1.424543887686974,-1.8857823680608323,0.227229220829464,1.3418107482751265,-0.0,1.6020811988047345,"Kalhotky dámské,dívčí z vláken chem,plet,háčk","Briefs and panties: women's or girls', of man-made fibres, knitted or crocheted",0.227229220829464,4002183634.0,661483057.0,DEU,0.16528053620040364,0.19095522257522524,0.10572063178385568,0.007459664205902852,0.045133349500136935,277.0,4.941134498751338,4618.0,82.37602568676418,5146.0,91.79450588655013
SVK,610829,518818.0,2022,944,35,0,1.424543887686974,-0.8303217418721361,0.20276316932720884,1.3418107482751265,-0.3999810483221401,0.621174852745273,"Kalhotky dámské,dívčí z mat.tex.ost,plet,háčk","Briefs and panties: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.20276316932720892,179376859.0,33303395.0,DEU,0.18566160197955078,0.15939302082783985,0.08130667938386382,0.002892335181317898,0.015578531858388612,807.0,14.395290759900107,3588.0,64.00285408490902,2919.0,52.06921155904388
SVK,610831,3848415.0,2022,944,26,0,1.424543887686974,-1.4713304262686595,0.19668400071123632,1.3418107482751265,-0.4844898697182972,0.3696940562882116,"Košile noční,pyžama dámské ap z bavlny,plet.","Nightdresses and pyjamas: women's or girls', of cotton, knitted or crocheted",0.19668400071123626,2235654437.0,360910593.99999994,POL,0.16143398014780042,0.1275905428344618,0.1123097355964103,0.0017213818630951506,0.010663070200704611,452.0,8.062789867998573,3248.0,57.93792365322869,4226.0,75.38351765965038
SVK,610832,1531855.0,2022,944,18,0,1.424543887686974,-2.2741966822522155,0.1537460113387548,1.3418107482751265,-0.587187233031916,0.12634412183065513,"Košile noční,pyžama dámské ap z vl.chem,plet.","Nightdresses and pyjamas: women's or girls', of man-made fibres, knitted or crocheted",0.15374601133875476,2603921352.0,164963419.0,DEU,0.0633519206996387,0.3600134631608147,0.10832712009192182,0.0005882877371942991,0.009286028437613796,176.0,3.139493399928648,778.0,13.877987870139135,3608.0,64.35961469853729
SVK,610839,14244.0,2022,944,31,0,1.424543887686974,-0.9817489584518656,0.19814309713229844,1.3418107482751265,-0.4503781811433209,0.02313353345861481,"Košile noční,pyžama dámské ap z m.tex.ost,ple","Nightdresses and pyjamas: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.19814309713229852,132237685.0,16006927.0,POL,0.12104663659228457,0.1701147082557566,0.08284193304428493,0.00010771513430532303,0.0008898647441823156,712.0,12.700677845165895,3347.0,59.703888690688544,1288.0,22.97538351765965
SVK,610891,649422.0,2022,944,26,0,1.424543887686974,-2.2839461725337284,0.1715141834718226,1.3418107482751265,-0.639909324258716,0.17818118157012797,"Župany,pláště koup.dámské ap z bavlny,plet.ap","Negligees, bathrobes, dressing gowns and similar articles: women's or girls', of cotton, knitted or crocheted",0.17151418347182257,782763214.0,57929745.0,DEU,0.07400672893654914,0.3397489072919289,0.1066310309750694,0.0008296531931813546,0.011210510248232579,173.0,3.0859793078844096,1726.0,30.788440956118446,3068.0,54.727078130574384
SVK,610892,1856738.0,2022,944,17,0,1.424543887686974,-1.4859154675981423,0.1531335423100831,1.3418107482751265,-0.3716831642642075,0.25016489756977406,"Župany,pláště koup.dámské ap z vlák.chem,plet","Negligees, bathrobes, dressing gowns and similar articles: women's or girls', of man-made fibres, knitted or crocheted",0.15313354231008314,1594004344.0,121443343.0,DEU,0.07618758597310323,0.459030699488138,0.1055243409761626,0.0011648261856932556,0.015288923658829121,447.0,7.973599714591509,752.0,13.414199072422406,3733.0,66.58936853371388
SVK,610899,25826.0,2022,944,28,0,1.424543887686974,-0.40683008706539586,0.2036390961888067,1.3418107482751265,-0.3209883182790113,0.04890294224708275,"Župany,pláště koup.dámské ap z m.tex.ost,plet","Negligees, bathrobes, dressing gowns and similar articles: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.20363909618880666,113419415.0,30186365.0,LTU,0.266148128166593,0.11415703907348379,0.09323365720500958,0.000227703519719265,0.0008555518360690332,1096.0,19.550481626828397,3635.0,64.84124152693542,1460.0,26.04352479486265
SVK,610910,143930373.0,2022,944,45,0,1.424543887686974,-1.8058154870349674,0.1835550073723663,1.3418107482751265,-0.5741918186648249,0.8019713151039765,"Trička vrchní,tílka aj z bavlny,pletené,háčk.","T-shirts, singlets and other vests: of cotton, knitted or crocheted",0.18355500737236635,38544184513.0,9316973910.0,DEU,0.24172191026269124,0.08021256077192877,0.11247426800511315,0.003734165732614108,0.015448188906648983,301.0,5.369247235105244,2431.0,43.36425258651445,5487.0,97.87727434891188
SVK,610990,28511556.0,2022,944,47,0,1.424543887686974,-1.857296068733492,0.17924822854597833,1.3418107482751265,-0.6547893289381855,0.38302030886693195,"Trička vrchní,tílka aj z mat.text.ost,plet.ap","T-shirts, singlets and other vests: of textile materials (other than cotton), knitted or crocheted",0.17924822854597833,15986903837.0,3017704559.0,DEU,0.18876103776991776,0.1039751549131649,0.1124358319453838,0.0017834320072666614,0.009448093888106824,287.0,5.119514805565466,2172.0,38.74420264002854,5133.0,91.56261148769175
SVK,611011,6928427.0,2022,944,38,0,1.424543887686974,-0.8948939626877079,0.20108955079520172,1.3418107482751265,-0.4123067926065471,0.3222611808164512,"Svetry, pulovry a pod.výrobky z vlny","Jerseys, pullovers, cardigans, waistcoats and similar articles: knitted or crocheted, of wool or fine animal hair",0.20108955079520174,4617340443.0,2045575997.0,ITA,0.4430203971858178,0.1568965314141442,0.23304305993661917,0.001500523317595882,0.003387029868438567,775.0,13.824473778094898,3488.0,62.21905101676774,4558.0,81.30574384587942
SVK,611012,709264.0,2022,944,20,0,1.424543887686974,-0.9297595063769044,0.18137894213573422,1.3418107482751265,-0.14197916413935915,0.07296295352898242,"Svetry, pulovry apod. z kašmírové vlny","Jerseys, pullovers, cardigans, waistcoats and similar articles: knitted or crocheted, of fibres from kashmir (cashmere) goats",0.18137894213573427,2087712813.0,843410784.0,ITA,0.4039879329897086,0.20897042257496085,0.3388369854134051,0.00033973255113609345,0.0008409472743948221,743.0,13.25365679628969,2295.0,40.93828041384231,3119.0,55.636817695326435
SVK,611019,224829.99999999997,2022,944,35,0,1.424543887686974,-1.1480905491655953,0.18741805135641254,1.3418107482751265,-0.3729042140389414,0.0978556830088353,Ostatní svetry a pulovry apod. z vlny,"Jerseys, pullovers, cardigans, waistcoats and similar articles: knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",0.1874180513564125,493438979.0,221112614.0,ITA,0.44810528436181774,0.15373439766570557,0.27830662071825235,0.0004556389129525983,0.0010168121842202996,615.0,10.970388869068854,2683.0,47.85943631823047,2419.0,43.15019621833749
SVK,611020,48761429.0,2022,944,42,0,1.424543887686974,-1.515347203402555,0.18062070770248248,1.3418107482751265,-0.5900722135047792,0.310195357948131,"Pulovry,svetry,vesty ap z bavlny,pletené,háčk","Jerseys, pullovers, cardigans, waistcoats and similar articles: of cotton, knitted or crocheted",0.18062070770248248,33760306103.0,7330699218.0,DEU,0.21713959570255736,0.09177256521744538,0.11816022820517946,0.0014443420285122051,0.00665167503807411,430.0,7.670353193007492,2255.0,40.2247591865858,5276.0,94.11344987513378
SVK,611030,61434734.00000001,2022,944,35,0,1.424543887686974,-2.4042177461155716,0.1779912016348258,1.3418107482751265,-0.6993785031674895,0.42911448809874897,"Pulovry,svetry,vesty ap z vlák.chem,plet,háčk","Jerseys, pullovers, cardigans, waistcoats and similar articles: of man-made fibres, knitted or crocheted",0.17799120163482585,30747233780.0,5272337706.0,DEU,0.17147356226333021,0.1923690694922578,0.12396174397324157,0.00199805727043846,0.011652275978089634,157.0,2.8005708169818053,2078.0,37.06742775597574,5337.0,95.20156974669996
SVK,611090,3648750.0,2022,944,40,0,1.424543887686974,-1.2748328223763863,0.18733179033867536,1.3418107482751265,-0.5258810965460428,0.46913584220374704,"Pulovry,svetry,vesty ap z mat.tex.ost,plet.ap","Jerseys, pullovers, cardigans, waistcoats and similar articles: of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",0.18733179033867534,1670362529.0,534007452.0,ITA,0.3196955407756276,0.0944623093485859,0.19939882043826573,0.0021844060415941,0.006832769816852668,539.0,9.614698537281484,2680.0,47.80592222618623,4178.0,74.52729218694256
SVK,611120,26744202.0,2022,944,30,0,1.424543887686974,-2.1257024411980248,0.16831691421219672,1.3418107482751265,-0.6525849485000649,0.7591564683710074,"Oděvy kojenecké,doplňky z bavlny,plet,háčkov.","Garments and clothing accessories: babies', of cotton, knitted or crocheted",0.1683169142121967,7565952189.0,1385733252.0,ESP,0.18315384731279327,0.11054255121505253,0.12071463517772883,0.0035348098074004363,0.01929967543277225,209.0,3.728148412415269,1560.0,27.827327863003926,5112.0,91.1880128433821
SVK,611130,5119517.0,2022,944,29,0,1.424543887686974,-2.01864572546503,0.17032178886860314,1.3418107482751265,-0.6497177562600825,0.9746474654595926,"Oděvy kojenecké,doplňky z vlák.syntet,plet.ap","Garments and clothing accessories: babies', of synthetic fibres, knitted or crocheted",0.1703217888686032,1128097605.0,170352268.0,ESP,0.151008447535885,0.23899474509075913,0.14753334177313462,0.004538186214835551,0.030052532086041847,235.0,4.191937210132001,1664.0,29.68248305387085,4402.0,78.52301105957902
SVK,611190,706233.9999999999,2022,944,31,0,1.424543887686974,-1.363811905316591,0.18821354611723257,1.3418107482751265,-0.4867654686457743,0.26022205551605254,"Oděvy kojenecké,doplňky z mat.tex.ost,plet.ap","Garments and clothing accessories: babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",0.1882135461172326,582867398.0,114713855.0,DEU,0.19680952373321797,0.20079596501708522,0.1209346796247172,0.001211654661803541,0.006156483887669889,497.0,8.865501248662147,2737.0,48.822689975026755,3117.0,55.601141633963614
SVK,611211,394978.0,2022,944,32,0,1.424543887686974,-0.5605673928202953,0.19672283155744708,1.3418107482751265,-0.3009015720783958,0.12022050064108523,"Tepláky z bavlny,pletené,háčkované","Track suits: of cotton, knitted or crocheted",0.19672283155744708,705601702.0,211032556.0,DEU,0.29908169921052713,0.07999021248301333,0.17090183906160933,0.0005597747268472434,0.0018716448660177343,982.0,17.516946129147343,3252.0,58.009275775954336,2731.0,48.71566179093828
SVK,611212,716451.0,2022,944,28,0,1.424543887686974,-0.41020773897928064,0.1949994261307063,1.3418107482751265,-0.2540041625517225,0.17458664426066675,"Tepláky z vláken syntetických,pletené,háčkov.","Track suits: of synthetic fibres, knitted or crocheted",0.1949994261307063,881334399.0,230072617.0,DEU,0.26105030878296626,0.12276948887640017,0.14827107768931705,0.0008129161880132174,0.003114021170107349,1091.0,19.461291473421337,3151.0,56.207634677131644,3129.0,55.81519800214056
SVK,611219,85042.0,2022,944,33,0,1.424543887686974,-0.3273960879831482,0.1969971826794801,1.3418107482751265,-0.29474414524098097,0.1705344015276689,"Tepláky z materiálů textilních ost,plet,háčk.","Track suits: of textile materials (other than cotton or synthetic fibres), knitted or crocheted",0.19699718267948008,107099319.0,42232730.0,ITA,0.39433238599771114,0.07443201510560898,0.14995483241528434,0.000794047999502219,0.0020136514973102615,1160.0,20.692115590438814,3275.0,58.41955048162683,1911.0,34.08847663217981
SVK,611220,40169.0,2022,944,26,0,1.424543887686974,-0.031052579105450673,0.21775436781783894,1.3418107482751265,-0.06628023701113125,0.22083953835596534,"Oděvy lyžařské,pletené,háčkované",Ski suits: knitted or crocheted,0.2177543678178389,39064245.0,14740544.0,FRA,0.37734106981972904,0.10841228316176839,0.10769564397654804,0.001028280464655083,0.002725069034087209,1411.0,25.16946129147342,4305.0,76.79272208348198,1607.0,28.665715305030325
SVK,611231,890647.0,2022,944,27,0,1.424543887686974,-0.6133351018586358,0.20005478589890907,1.3418107482751265,-0.27713810840714265,0.5177373995291266,"Plavky pánské,chlap.z vláken syntet,plet,háčk","Swimwear: men's or boys', of synthetic fibres, knitted or crocheted",0.2000547858989091,369454803.0,103578739.0,FRA,0.2803556433938145,0.19343162269333275,0.12382492706087032,0.0024107062427335666,0.008598743415866455,943.0,16.821262932572246,3447.0,61.48769175882982,3270.0,58.33036032821977
SVK,611239,21679.0,2022,944,32,0,1.424543887686974,-0.9063932314693834,0.18929634663009856,1.3418107482751265,-0.4167491206081809,0.22937799708941534,"Plavky pánské,chlap.z mat.textil.ost,plet,háč","Swimwear: men's or boys', of textile materials (other than synthetic fibres), knitted or crocheted",0.1892963466300986,20297976.0,4706168.0,DEU,0.23185405283758342,0.06006056673423371,0.10440784614383754,0.0010680375225588996,0.004606507884971382,762.0,13.592579379236533,2806.0,50.05351409204424,1405.0,25.062433107384948
SVK,611241,7828491.0,2022,944,26,0,1.424543887686974,-1.2625178247073656,0.19466019612484592,1.3418107482751265,-0.44288450456624334,0.4017050949030208,"Plavky dámské,dívčí z vláken syntet,plet,háčk","Swimwear: women's or girls', of synthetic fibres, knitted or crocheted",0.1946601961248459,4185390287.0,879025168.0,DEU,0.2100222697821729,0.19295385241738058,0.12415828769115556,0.0018704327346282677,0.008905878107917839,548.0,9.775240813414198,3134.0,55.90438815554762,4618.0,82.37602568676418
SVK,611249,50361.0,2022,944,32,0,1.424543887686974,-1.2577267920937378,0.19223910075229653,1.3418107482751265,-0.46614141565799394,0.1467830472960813,"Plavky dámské,dívčí z mat.textil.ost,plet,háč","Swimwear: women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",0.19223910075229655,73685781.0,23313202.0,ITA,0.31638671238349225,0.13427928285300275,0.13768407903145716,0.0006834561473942985,0.002160192323645632,551.0,9.828754905458439,2992.0,53.37138779878702,1691.0,30.164109882268995
SVK,611300,2192147.0,2022,944,28,0,1.424543887686974,-1.0134189343856517,0.1913942637236877,1.3418107482751265,-0.4274889051367546,0.24434701635789632,"Oděvy z textilií imperegn,pogum,potažených ap","Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907",0.1913942637236877,1926761140.0,519602838.0,ITA,0.26967683082917066,0.12270779440475035,0.12118263827038032,0.0011377367720837466,0.004218889581969527,696.0,12.41526935426329,2938.0,52.40813414199073,3828.0,68.28398144844809
SVK,611420,6909610.000000001,2022,944,35,0,1.424543887686974,-1.6439989250188036,0.1858218272198682,1.3418107482751265,-0.6203946510564146,0.5133158063266208,"Oděvy ostatní z bavlny,pletené,háčkované","Garments: of cotton, knitted or crocheted, n.e.c. in chapter 61",0.1858218272198682,2890907149.0,581996400.0,ESP,0.20131964466631855,0.10979334446442805,0.14073447239905995,0.002390118272179762,0.011872255567216569,371.0,6.617909382804138,2578.0,45.98644309668213,4557.0,81.287905815198
SVK,611430,10367618.0,2022,944,39,0,1.424543887686974,-1.6877375847768836,0.19102797643339192,1.3418107482751265,-0.56199568283249,0.41364574060925857,"Oděvy ost.z vláken chemických,pletené,háčkov.","Garments: of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",0.191027976433392,5382892117.0,1372208711.0,ESP,0.25492034415223636,0.16463989408837224,0.16019125960232045,0.0019260311696118653,0.007555423542271916,349.0,6.225472707813058,2912.0,51.94434534427399,4744.0,84.62361755262219
SVK,611490,1624482.0,2022,944,49,0,1.424543887686974,-0.7290581322683545,0.17913383802625105,1.3418107482751265,-0.4028391839163546,0.3662225046167097,"Oděvy ost.z materiálů textilních ost,plet,háč","Garments: of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",0.17913383802625107,952653836.0,310675196.0,ITA,0.3261155146390446,0.06333067394186326,0.15300419219061961,0.0017052175077789747,0.005228875754857494,868.0,15.483410631466285,2164.0,38.60149839457724,3644.0,65.00178380306814
SVK,611510,782452.0,2022,944,22,0,1.424543887686974,0.6126157684580623,0.2166712658767933,1.3418107482751265,0.07327564692609863,0.28876688734493744,"Zboží punčochové,s postup.stlačením (na křeč.žíly ap)","Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted",0.21667126587679328,581936448.0,290216690.0,DEU,0.49870856344780795,0.10259663849612477,0.28652666477974187,0.001344566065055956,0.0026960958034494844,2067.0,36.8712094184802,4247.0,75.75811630396004,3182.0,56.76061362825544
SVK,611521,33652443.0,2022,944,25,1,1.424543887686974,-0.01939019211422667,0.2603696910639467,1.3418107482751265,-0.0,6.291793257505473,"Kalhoty punčochové z vl.syntet.<67dtex,pletené,háčkované","Hosiery: panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",0.26036969106394675,1148702058.0,601329181.0,ITA,0.523485769710356,0.1402267780942969,0.3039752971935672,0.02929605876966227,0.05596342912219322,1423.0,25.383517659650373,5441.0,97.0567249375669,5177.0,92.34748483767392
SVK,611522,8597836.000000002,2022,944,23,1,1.424543887686974,-1.146106812423561,0.23277980698218675,1.3418107482751265,-0.0,3.862015848710486,"Kalhoty punčochové z vl.syntet.>/=67dtex,pletené,háčkované","Hosiery: panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",0.2327798069821868,478123787.0,149079622.0,ITA,0.31180130763918673,0.20557691318327373,0.24383722960294874,0.017982447712855586,0.05767277837610832,617.0,11.00606493043168,4800.0,85.6225472707813,4660.0,83.12522297538352
SVK,611529,2571363.0,2022,944,25,0,1.424543887686974,-0.6262991785806059,0.20335242664424308,1.3418107482751265,-0.2772231049217769,0.8129986506666763,"Kalhoty punčochové z mat.texti.ost,pletené,háčkované","Hosiery: panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",0.20335242664424305,679264333.0,150946330.0,ITA,0.22222030904131101,0.17793505301557105,0.11695288888692118,0.0037855115822782353,0.017034948779476786,930.0,16.589368533713877,3622.0,64.60934712807706,3947.0,70.40670709953622
SVK,611530,4958786.0,2022,944,32,1,1.424543887686974,0.36688184042579025,0.25734577419184124,1.3418107482751265,-0.0,4.412274115592654,"Punčochy,podkolenky dámské ost,z vl.<67dtex,pletené,háčkované","Hosiery: women's, full-length or knee-length (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",0.2573457741918413,241367130.0,115005501.0,ITA,0.4764754049153255,0.12329837901711664,0.1785474623152563,0.020544578708791044,0.04311781572952758,1812.0,32.32251159471994,5398.0,96.28968961826614,4391.0,78.32679272208348
SVK,611594,5816885.0,2022,944,30,1,1.424543887686974,0.37451201676620965,0.2447917176332372,1.3418107482751265,0.0,3.6539925262214044,"Ponožky ap.výrobky z vlny,chlupů,pletené,háčkované","Hosiery and footwear: without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",0.24479171763323723,341891315.0,134491580.0,DEU,0.3933752455806021,0.14083334755241542,0.12099490742913632,0.01701384254232957,0.043250923217646786,1818.0,32.42953977880842,5137.0,91.63396361041741,4463.0,79.6111309311452
SVK,611595,50778806.0,2022,944,32,1,1.424543887686974,-1.0673841181859614,0.2239749616977254,1.3418107482751265,-0.0,1.626148917621573,"Ponožky ap.výrobky z bavlny,pletené,háčkované","Hosiery and footwear: without applied soles, of cotton, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",0.22397496169772538,6706368540.0,1670486332.0,DEU,0.24908955152649573,0.18350021822209142,0.10778458309769295,0.007571729125402345,0.030397618362554793,663.0,11.826614341776667,4521.0,80.64573671066714,5291.0,94.38102033535498
SVK,611596,16522824.0,2022,944,21,0,1.424543887686974,-1.3406307140481095,0.19314775553005875,1.3418107482751265,-0.44053807203734835,0.7470562449020088,"Ponožky ap.výrobky z vl.syntet,pletené,háčkované","Hosiery and footwear: without applied soles, of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",0.19314775553005878,4750028570.0,628993042.0,DEU,0.1324187913252909,0.4532179316371291,0.10555342892428239,0.0034784683410862094,0.02626869122027585,512.0,9.133071708883339,3036.0,54.15626114876918,4947.0,88.24473778094898
SVK,611599,1314431.0,2022,944,37,0,1.424543887686974,-0.7243331850461947,0.19968161811003468,1.3418107482751265,-0.43271782009314064,0.5980420347348182,"Ponožky ap.výrobky z mat.textil.ost,pletené,háčkované","Hosiery and footwear: without applied soles, of textile materials n.e.c. in item no. 6115.9, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",0.19968161811003468,472031877.0,106271483.0,ITA,0.22513624222882728,0.1441908853639543,0.10784374890287582,0.0027846233783062916,0.012368614447584213,873.0,15.57260078487335,3426.0,61.113093114520154,3509.0,62.59364966107742
SVK,611610,1246851.0,2022,944,17,0,1.424543887686974,-0.5144441881741949,0.1598005715330059,1.3418107482751265,-0.22576807714888267,0.07025178779531978,"Prstové rukavice, palčáky a rukavice bez prstů, impregnované, povrstvené, potažené nebo laminované plasty nebo kaučukem,","Gloves, mittens and mitts: knitted or crocheted, impregnated, coated, covered or laminated with plastics or rubber",0.15980057153300586,3811732566.0,513877202.0,DEU,0.13481460021190794,0.28428719721613144,0.12080134993902877,0.0003271087303242879,0.0024263598290550355,1006.0,17.94505886550125,1081.0,19.282911166607207,3460.0,61.71958615768819
