HS_ID,Skupina,Podskupina,Kategorie,Included,CZ_Nazev,ENG_Nazev,Barva Skupina,Barva Kategorie
41010,Adaptace na dlouhodobé změny a živelné pohromy,Nové zdroje potravin,Nové zdroje bílkovin,IN,"Hmyz, způsobilý k lidskému požívání",Insects,#205CF7,#002651
210610,Adaptace na dlouhodobé změny a živelné pohromy,Nové zdroje potravin,Nové zdroje bílkovin,IN,Koncentráty a látky texturované bílkovinné,Protein concentrates and textured protein substances,#205CF7,#002651
252390,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Šetrnější alternativy - stavební hmoty,IN,"Cement struskový,supersulfátový ap hydraulic.",Hydraulic cements except portland or aluminous,#99E9F4,#8093A8
260200,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy manganové,manganoželezné,koncentráty","Manganese ores, concentrates, iron ores >20% Manganes",#99E9F4,#D2F2E9
260300,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy měděné,koncentráty",Copper ores and concentrates,#99E9F4,#D2F2E9
260400,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy niklové,koncentráty",Nickel ores and concentrates,#99E9F4,#D2F2E9
260500,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy kobaltové,koncentráty",Cobalt ores and concentrates,#99E9F4,#D2F2E9
260600,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy hliníkové,koncentráty",Aluminium ores and concentrates,#99E9F4,#D2F2E9
260700,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy olovnaté,koncentráty",Lead ores and concentrates,#99E9F4,#D2F2E9
261210,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Rudy uranové,koncentráty",Uranium ores and concentrates,#33D3E9,#FFE0A6
261400,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy titanové,koncentráty",Titanium ores and concentrates,#99E9F4,#D2F2E9
261690,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Rudy drahých kovů(ne stříbrné),koncentráty",Precious metal ores and concentrates except silver,#99E9F4,#D2F2E9
280410,Ukládání energie,Vodik a čpavek,"Ostatní elektrické stroje, např. k výrobě vodíku / Vodík",IN,Vodík,Hydrogen,#FF976A,#FF7676
280461,Výroba nízkoemisní elektřiny a paliv,Solární,Křemík / FVE,IN,"Křemík,obsahující nad 99,99% křemíku","Silicon, >99.99% pure",#33D3E9,#A379FD
280469,Výroba nízkoemisní elektřiny a paliv,Solární,Křemík / FVE,IN,"Křemík,obsahující do 99,99% křemíku","Silicon, <99.99% pure",#33D3E9,#A379FD
280519,Ukládání energie,Baterie,Lithium / baterie,IN,"Lithium,draslík,rubidium,césium",Alkali metals other than sodium,#FF976A,#670000
280530,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Kovy vzácných zemin,skandium,yttrium,i smíš.","Rare-earth metals, scandium and yttrium",#99E9F4,#D2F2E9
281112,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Hydrogen cyanide ""hydrocyanic acid""",Hydrogen cyanide (hydrocyanic acid),#99E9F4,#D2F2E9
282010,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Oxid manganičitý,Manganese dioxide,#99E9F4,#D2F2E9
282090,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Oxidy manganu ostatní(ne manganičitý),Manganese oxides other than manganese dioxide,#99E9F4,#D2F2E9
282200,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Oxidy,hydroxidy kobaltu,oxid kobaltu komerční",Cobalt oxides and hydroxides,#99E9F4,#D2F2E9
282410,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Oxid olovnatý(klejt,masikot)","Lead monoxide (litharge, massicot)",#99E9F4,#D2F2E9
282520,Ukládání energie,Baterie,Lithium / baterie,IN,"Oxid,hydroxid lithný",Lithium oxide and hydroxide,#FF976A,#670000
282540,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Oxidy,hydroxidy niklu",Nickel oxides and hydroxides,#99E9F4,#D2F2E9
282550,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Oxidy,hydroxidy mědi",Copper oxides and hydroxides,#99E9F4,#D2F2E9
282690,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Soli fluóru komplexní ostatní,Complex fluorine salts except synthetic cryolite,#99E9F4,#D2F2E9
282739,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,Chloridy ostatní,Chlorides of metals nes,#99E9F4,#D2F2E9
283691,Ukládání energie,Baterie,Lithium / baterie,IN,Uhličitany lithia,Lithium carbonates,#FF976A,#670000
283711,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Kyanidy,kyanid-oxidy sodíku",Cyanides and cyanide oxides of sodium,#99E9F4,#D2F2E9
284410,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Uran přír,sloučeniny,slitiny,směsi,disperze","Natural uranium, its compounds, mixtures",#33D3E9,#FFE0A6
284420,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Uran oboh.U 235,plutonium,sloučeniny,slitiny","Uranium (enriched U235), plutonium compounds, alloys",#33D3E9,#FFE0A6
284430,Výroba nízkoemisní elektřiny a paliv,Jádro,Uran / jaderné technologie,IN,"Uran ochuz.o U 235,thorium,sloučeniny,slitiny","Uranium (depleted U235), thorium compounds, products",#33D3E9,#FFE0A6
284450,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Články palivové jaderných reaktorů vyhořelé,Spent fuel elements of nuclear reactors,#FFAAAA,#6BD6B6
290342,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Šetrnější alternativy - chladiva,IN,Difluormethan (HFC-32),Difluoromethane (HFC-32),#99E9F4,#A4E6D2
290343,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Šetrnější alternativy - chladiva,IN,"Fluormethan (HFC-41), 1,2-difluorethan (HFC-152) a 1,1-difluorethan<br>(HFC-152a)","Fluoromethane, 1,2-Difluoroethane (HFC-152), 1,1-Difluoroethane (HFC-152a)",#99E9F4,#A4E6D2
290351,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Šetrnější alternativy - chladiva,IN,"2,3,3,3-Tetrafluorpropen (HFO-1234yf), 1,3,3,3-tetrafluorpropen (HFO-1234ze) a (Z)-1,1,1,4,4,4-hexafluor-2-buten<br>(HFO-13","Tetrafluoropropenes (HFO-1234yf, HFO-1234ze), Hexafluoro-2-butene (HFO-1336mzz)",#99E9F4,#A4E6D2
380210,Voda a ovzduší,Čištění a filtrování kapalin a plynů,"Filtrování vody, tekutin, plynů (centrifugy)",IN,Uhlí aktivní,Activated carbon,#A379FD,#FFAAAA
381300,Adaptace na dlouhodobé změny a živelné pohromy,"Boj se suchem, požáry, záplavami","Rozprašovače, závlahy, hašení",IN,"Přípr,náplně pro hasicí přístr,granáty hasicí",Preparations and charges for fire-extinguishers,#205CF7,#003F8C
381511,Voda a ovzduší,Čištění a filtrování kapalin a plynů,"Filtrování vody, tekutin, plynů (centrifugy)",IN,Katalyzátory na nosiči s niklem jako<br>akt.látk,"Supported catalysts, nickel based",#A379FD,#FFAAAA
381800,Energetické sítě,Distribuce a přenos elektřiny,Elektrické sítě a prvky,IN,Prvky chem.zušlechtěné přísad.pro elektroniku,Chemical element/compound wafers doped for electronic,#ED4FDD,#FF5555
382600,Výroba nízkoemisní elektřiny a paliv,Výroba biopaliv nové generace,Biopaliva,IN,"Bionafta a její směsi, též obsahující<br>méně než 70 % hmotnostních minerálních<br>olejů nebo olejů ze",Biodiesel and mixtures thereof,#33D3E9,#2F61C3
390940,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Pryskyřice fenolické,Phenolic resins,#FEC04C,#FECD70
391510,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Odpady,úlomky,odřezky z polymerů ethylenu",Polyethylene waste or scrap,#FFAAAA,#A6BEFC
391520,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Odpady,úlomky,odřezky z polymerů styrenu",Polystyrene waste or scrap,#FFAAAA,#A6BEFC
391530,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Odpady,úlomky ap z polymerů vinylchloridu",Polyvinyl chloride waste or scrap,#FFAAAA,#A6BEFC
391590,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Odpady,úlomky,odřezky z plastů ostatních",Other plastics waste or scrap,#FFAAAA,#A6BEFC
392510,Adaptace na dlouhodobé změny a živelné pohromy,"Boj se suchem, požáry, záplavami","Plastové výrobky (zateplení, zadržování vody)",IN,"Nádrže,zásobníky,kádě ap z plastů,nad 300 l","Plastic reservoirs, tanks, vats, with capacity < 300l",#205CF7,#FEC04C
400300,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Kaučuk regenerovaný v prim.formách,deskách ap",Reclaimed rubber in primary forms,#FFAAAA,#A6BEFC
400400,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Odpady,úlomky,odřezky kaučuku(ne pryž),i zrna","Rubber waste, parings and scrap",#FFAAAA,#A6BEFC
401700,Cirkularita,Cirkularita (výrobní a obalová),Plastový a gumárenský odpad (recklace),IN,"Pryž tvrdá ve všech formách,odpady,výrobky","Hard rubber (eg ebonite) in all forms, articles,scrap",#FFAAAA,#A6BEFC
440121,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Štěpky,třísky dřevěné jehličnaté","Wood in chips, coniferous",#FF5555,#FFDDDD
440122,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Štěpky,třísky dřevěné,ne jehličnaté","Wood in chips, non-coniferous",#FF5555,#FFDDDD
441873,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,Sestavené podlahové desky z bambusu nebo<br>alespoň s vrchní vrstvou (nášlapná vrstva)<br>z bambusu,"Wood; assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo",#FF5555,#FFDDDD
470710,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Odpad papíru,kartónu,lepenky nebělené,vlnité",Scrap of Kraft paper,#FF5555,#FFDDDD
470720,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Odpad papíru,kartónu,lepenky z bělen.buničin",Scrap of bleached paper,#FF5555,#FFDDDD
470730,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Odpad papíru,kartónu,lepenky z dřevoviny",Scrap of mechanical pulp paper,#FF5555,#FFDDDD
470790,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Odpad jiný vč papíru sběr.netříděného,výmětu",Scrap of NES paper,#FF5555,#FFDDDD
480810,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Papír,kartón,lepenka vlnité,i perforované","Paper, corrugated",#FF5555,#FFDDDD
480840,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Papír kraft, krepovaný nebo plisovaný, též<br>ražený nebo perforovaný","Paper and paperboard: kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheets, other than paper of heading 4803",#FF5555,#FFDDDD
481930,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Pytle z papíru,kartónu ap,spodní část do<br>40cm","Sacks and bags, of paper, having a width > 40 cm",#FF5555,#FFDDDD
481940,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Pytle jiné,sáčky,tašky,kapsy ap z papíru aj","Sacks and bags, of paper, nes, including cones",#FF5555,#FFDDDD
482210,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,Výztuže z papíru ap k navíjení<br>příze textilní,"Bobbins, spools etc of paper, used for textile yarn",#FF5555,#FFDDDD
482290,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Dutinky,cívky ap výztuže ost.z papíru aj","Bobbins, spools and similar supports of paper, nes",#FF5555,#FFDDDD
520299,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,Odpad bavlněný ostatní,"Cotton waste, except garnetted stock",#FF5555,#FFDDDD
530130,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Koudel,odpad lněný","Flax tow, waste including yarn waste, garnetted stock",#FF5555,#FFDDDD
540500,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Monofil um.nad 67dt,pásky ap z mat.um.do<br>5mm","Artif monofilament >67dtex t<1mm, strip, straws t<5mm",#FF5555,#FFDDDD
560312,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,Textilie z chemic.vláken o hmot. 25-70g/m2,"Nonwovens, weighing more than 25g/m2 but not more than 70g/m2",#FF5555,#FFDDDD
560314,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,Textilie z chemic.vláken o hmot. nad<br>150g/m2,"Nonwovens, weighing more than 150g/m2",#FF5555,#FFDDDD
630510,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Pytle,pytlíky k balení zboží z juty<br>aj vl.lýk",Sacks & bags of jute or other bast fibres,#FF5555,#FFDDDD
630520,"Materiálová efektivita, šetrné materiály","Materiálová efektivita, šetrné materiály","Dřevo, papír a textil - obaly, izolace",IN,"Pytle,pytlíky k balení zboží z bavlny",Sacks & bags of cotton,#FF5555,#FFDDDD
680610,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Vlna strusková,horninová ap minerál,vč směsí","Slag wool, rock wool, similar wools, bulk, sheet, rol",#FEC04C,#FECD70
680690,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Směsi,výr.z mater.nerost.pro izolaci tepel.aj",Mineral heat or sound insulating materials & articles,#FEC04C,#FECD70
680800,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Desky,bloky ap z vlák.rost,hoblin ap.s pojivy","Boards, etc of veg fibre with mineral binder or cemen",#FEC04C,#FECD70
700100,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Skleněné střepy a jiné skleněné odpady;<br>masivní sklo v kusech (kromě skla<br>ve formě prášku, granulí nebo vloček<br>a aktivov","Glass cullet, waste or scrap, glass in the mass",#FEC04C,#FECD70
700800,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Jednotky izolační z několika tabulí skla,Multiple-walled insulating units of glass,#FEC04C,#FECD70
700991,Výroba nízkoemisní elektřiny a paliv,Solární,Křemík / FVE,IN,Zrcadla skleněná nezarámovaná,"Glass mirrors, unframed",#33D3E9,#A379FD
700992,Výroba nízkoemisní elektřiny a paliv,Solární,Křemík / FVE,IN,Zrcadla skleněná zarámovaná,"Glass mirrors, framed",#33D3E9,#A379FD
701690,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Výrobky ze skla k staveb.ap účelu,sklo<br>pěnové","Glass blocks, bricks, tiles, leaded lights, etc",#FEC04C,#FECD70
701911,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Skleněná vlákna a stříž o délce<br>do 50 mm,"Glass Fibres: Short Strands, Up to 50mm in Length",#FEC04C,#FECD70
701912,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Skleněná vlákna, pramence","Glass Fibres: Long Strands, Known as Rovings",#FEC04C,#FECD70
701913,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Příze, skleněná lunta ze skleněných vláken<br>(kromě střiže (chopped strands) ze skleněných<br>vláken o délce <= 50 mm<br>a prame",Glass fibre yarns and slivers,#FEC04C,#FECD70
701914,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Mechanicky pojené rohože ze skleněných vláken,Glass fibre mechanically bonded mats,#FEC04C,#FECD70
701915,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Chemicky pojené rohože ze skleněných vláken,Glass fibre chemically bonded mats,#FEC04C,#FECD70
701919,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Koláče ze skleněných vláken (textile cakes)<br>a střiže (chopped strands) o délce<br>> 50 mm,"Glass Fibres: Thin Forms like Slivers, Yarns & Threads",#FEC04C,#FECD70
701961,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Tkaniny z pramenců (rovings) s uzavřeným<br>očkem ze skleněných vláken,Mechanically bonded glass fibre fabrics and rovings,#FEC04C,#FECD70
701962,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Textilie z pramenců (rovings) s uzavřeným<br>očkem ze skleněných vláken, mechanicky pojené<br>(kromě tkanin)",Non-woven mechanically bonded glass fibre fabrics,#FEC04C,#FECD70
701963,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Tkaniny s uzavřeným očkem, v plátnové<br>vazbě, ze skleněných přízí (kromě povrstvených<br>nebo laminovaných)","Plain weave mechanically bonded glass fibre fabrics, uncoated",#FEC04C,#FECD70
701964,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Tkaniny s uzavřeným očkem, v plátnové<br>vazbě, ze skleněných přízí, povrstvené nebo<br>laminované",Coated/laminated plain weave glass fibre fabrics,#FEC04C,#FECD70
701965,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Tkaniny s otevřeným očkem ze skleněných<br>vláken, o šířce <= 30 cm",Narrow open weave glass fibre fabrics (â‰¤30cm wide),#FEC04C,#FECD70
701966,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Tkaniny s otevřeným očkem ze skleněných<br>vláken, o šířce > 30 cm",Wide open weave glass fibre fabrics (>30cm wide),#FEC04C,#FECD70
701969,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Mechanicky pojené textilie ze skleněných vláken<br>(kromě textilií z pramenců (rovings) s<br>uzavřeným očkem a tkanin),Other specified glass fibre fabrics,#FEC04C,#FECD70
701980,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,Skleněná vlna a výrobky ze skleněné<br>vlny,Glass wool products,#FEC04C,#FECD70
701990,Budovy,Snižování energetické náročnosti budov,"Minerální a skleněné homoty, vlákna, desky - izolace",IN,"Skleněná vlákna a výrobky z nich,<br>jinde neuvedené ani nezahrnuté","Glass fibres, glass wool and articles thereof nes",#FEC04C,#FECD70
711230,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,Popel obsahující drahé kovy,Waste and scrap of precious metal or of metal clad with precious metal: ash containing precious metal or precious metal compounds,#FFAAAA,#6BD6B6
711291,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad a šrot ze zlata, včetně<br>kovu plátovaného zlatem a ostatní odpad<br>a šrot obsahující zlato nebo sloučeniny<br>zlata, pou","Waste and scrap of precious metals: of gold, including metal clad with gold but excluding sweepings containing other precious metals",#FFAAAA,#6BD6B6
711292,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad a šrot z platiny, včetně<br>kovu plátovaného platinou a ostatní odpad<br>a šrot obsahující platinu nebo sloučeniny<br>plati","Waste and scrap of precious metals: of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",#FFAAAA,#6BD6B6
711299,Cirkularita,Cirkularita (výrobní a obalová),Odpad a šrot ost. vzácných kovů a materiálů,IN,"Odpad a šrot ze stříbra, včetně<br>kovu plátovaného stříbrem a ostatní odpad<br>a šrot obsahující stříbro nebo sloučeniny<br>stří","Waste and scrap of precious metals: waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",#FFAAAA,#6BD6B6
720410,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Odpad,šrot litinový","Waste or scrap, of cast iron",#FFAAAA,#B594FD
720421,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Odpad,šrot z oceli legované nerezavějící","Waste or scrap, of stainless steel",#FFAAAA,#B594FD
720429,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Odpad,šrot z oceli legované ostatní","Waste or scrap, of alloy steel, other than stainless",#FFAAAA,#B594FD
720430,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Odpad,šrot z železa,oceli pocínované","Waste or scrap, of tinned iron or steel",#FFAAAA,#B594FD
720441,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Třísky,hobliny,odřezky aj kovové,i svazky",Waste from the mechanical working of iron or steel ne,#FFAAAA,#B594FD
720449,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,"Odpad,šrot kovový ostatní","Ferrous waste or scrap, nes",#FFAAAA,#B594FD
720450,Cirkularita,Cirkularita (výrobní a obalová),Železný šrot,IN,Odpady přetavené v ingotech,"Remelting scrap ingots, of iron or steel",#FFAAAA,#B594FD
730210,Doprava,Železniční (osobní i nákladní),Železnice,IN,"Kolejnice z železa,oceli","Railway/tramway rails, iron or steel",#5B9EEE,#F8B9F1
730230,Doprava,Železniční (osobní i nákladní),Železnice,IN,"Hrotnice,výhybky aj zař.přejezdová z žel,ocel","Railway/tramway switch/crossing material, iron/steel",#5B9EEE,#F8B9F1
730240,Doprava,Železniční (osobní i nákladní),Železnice,IN,"Spojky,podkladnice kolejnicové z železa,oceli","Railway fish plates and sole plates, iron or steel",#5B9EEE,#F8B9F1
730290,Doprava,Železniční (osobní i nákladní),Železnice,IN,"Mat.ost.pro stavbu tratí žel,tram.z žel,oceli","Rail/tramway construction material of iron/steel, nes",#5B9EEE,#F8B9F1
730441,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Trouby ap z oceli nerez,bezeš,kruh,za studena","Stainless steel pipe or tubing, cold rolled",#ED4FDD,#7AE2F1
730820,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Věže,stožáry,sloupy,pilíře z železa,oceli","Towers and lattice masts, iron or steel",#ED4FDD,#7AE2F1
730900,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Nádrže,cisterny ap z železa,oceli,nad 300l","Reservoirs/tanks/vats/etc, iron/steel capacity >300l",#ED4FDD,#7AE2F1
732111,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Zařízení pro vaření ap na plyn,z<br>železa,oceli","Cooking appliances for gas fuel, etc, iron or steel",#ED4FDD,#7AE2F1
732190,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Části zaříz.varných,topných pro dom,z žel,oce",Parts for domestic non-electric thermic appliances,#ED4FDD,#7AE2F1
732490,Energetické sítě,"Distribuce a přenos paliv, tepla",Železné a hliníkové výr. pro distribuci a ukládání paliv a energií,IN,"Výrobky sanitární(hygien)ost.z železa,oceli","Sanitary ware and parts thereof, iron or steel, nes",#ED4FDD,#7AE2F1
740200,"Výroba surovin, komponent a zařízení pro nízkouhlíkové technologie",Výroba surovin a materiálů pro nízkouhlíkové technologie,Rudy / vzácné kovy / kyanidy / Anorganická chemie,IN,"Měď nerafin,anody měď.pro elektrolyt.rafinaci","Unrefined copper, copper anodes, electrolytic refinin",#99E9F4,#D2F2E9
